origin;-;baidu;-;google;-;bing;-;1x2;1x3;2x3
Songs from popular Chinese operas were also performed , including The Red Guards on Honghu Lake , which premiered in Beijing in 1959 to mark the 10th anniversary of the founding of the People 's Republic of China .;-;还演出了中国流行戏剧的歌曲，包括1959年为纪念中华人民共和国成立10周年在北京首演的《红卫兵》。;-;还演出了流行的中国戏曲歌曲，包括1959年在北京首演以纪念中华人民共和国成立10周年的《洪湖红卫兵》。;-;还演奏了中国流行歌剧中的歌曲，包括1959年在北京首演的《洪湖上的红卫兵》，以纪念中华人民共和国成立10周年。;-;1x2;1x3;2x3
As the sun set on a hot summer evening this month , a leisurely breeze wafted across Gangzaihou Beach on Gulangyu Island , a short ferry ride from Xiamen , Fujian province .;-;本月一个炎热的夏夜，当太阳落山时，一股悠闲的微风吹过鼓浪屿的港仔后海滩。鼓浪屿是从福建省厦门出发的一个短途渡轮。;-;本月一个炎热的夏夜，夕阳西下，悠闲的微风拂过鼓浪屿的港仔后海滩，从福建省厦门乘船不远。;-;本月一个炎热的夏夜，太阳落山时，一阵悠然的微风飘过鼓浪屿的岗仔后海滩，这是从福建省厦门出发的短途渡轮车程。;-;1-2;1-3;2-3
Experts called on Thursday for more action in promoting peace and development , the themes of the times , amid the ongoing tension in Ukraine and growing uncertainty worldwide .;-;在乌克兰持续的紧张局势和世界范围内日益增加的不确定性中，专家们周四呼吁采取更多行动，促进和平与发展，这是时代的主题。;-;专家们周四呼吁在乌克兰持续紧张和全球不确定性日益增加的情况下，在促进和平与发展这一时代主题方面采取更多行动。;-;专家们周四呼吁采取更多行动，促进和平与发展，这是乌克兰持续的紧张局势和全球不确定性日益增加的情况下的时代主题。;-;1-2;1-3;2-3
He dedicated the song to the 25th anniversary on July 1 of Hong Kong 's return to the motherland .;-;他将这首歌献给7月1日香港回归25周年。;-;他将这首歌献给7月1日香港回归祖国25周年。;-;他将这首歌献给7月1日香港回归祖国25周年。;-;1-2;1-3;2-3
The painting , created by artist Chen Zhijie in Foshan , Guangdong province , portrays the scenes of mass nucleic acid testing in the provincial capital Guangzhou , and is included in his Battling the Pandemic in Solidarity series .;-;这幅画由广东省佛山市的艺术家陈创作，描绘了广东省省会广州大规模核酸检测的场景，并被收录在他的《团结抗疫》系列中。;-;这幅画由艺术家陈志杰在广东佛山创作，描绘了省会广州大规模核酸检测的场景，被收录在他的“团结抗疫”系列中。;-;这幅画由艺术家陈志杰在广东省佛山创作，描绘了省会广州大规模核酸检测的场景，并被收录在他的“团结抗击大流行”系列中。;-;1-2;1x3;2x3
He had a very strong personality , even when he was a young man , or let 's say , a little lion , Lang says .;-;郎说：“他有很强的个性，即使在他年轻的时候，或者说是一头小狮子的时候。”。;-;朗说，他的个性非常强烈，即使在他还是个年轻人的时候，或者说是一头小狮子时也是如此。;-;他有一个非常坚强的个性，即使他还是个年轻人，或者说，一只小狮子，朗说。;-;1-2;1x3;2x3
" It 's something that we need to congratulate the leadership for delivering for the Chinese people and hope that all of us can learn from that achievement . ";-;“我们需要祝贺领导层为中国人民做出的贡献，并希望我们所有人都能从这一成就中学习。”;-;“这是我们需要祝贺领导层为中国人民所做的事情，并希望我们所有人都能从这一成就中学习。”;-;“我们需要祝贺领导层为中国人民所做的贡献，并希望我们所有人都能从这一成就中学习。;-;1x2;1-3;2x3
Lang first began exploring the masterpiece 20 years ago and presented his recordings as the outcome of a personal , emotional journey .;-;郎20年前开始探索这部杰作，并将他的录音作为个人情感之旅的成果呈现给大家。;-;朗于20年前首次开始探索这部杰作，并将他的录音展示为个人情感之旅的成果。;-;Lang在20年前首次开始探索这件杰作，并将他的录音作为个人情感之旅的成果。;-;1-2;1-3;2-3
Because up until that point , I had wanted to be a social scientist who worked on China in social sciences .;-;因为在那之前，我一直想成为一名社会科学家，在社会科学领域研究中国。;-;因为在那之前，我一直想成为一名在中国从事社会科学工作的社会科学家。;-;因为在那之前，我一直想成为一名社会科学家，在中国从事社会科学方面的工作。;-;1-2;1-3;2-3
Some folk artists tried to make a living by not only painting in temples but also painting for people in villages .;-;一些民间艺术家不仅在寺庙里画画，还为村子里的人画画，以此谋生。;-;一些民间艺术家试图以画为生，不仅在寺庙里作画，而且还在乡村为人们作画。;-;一些民间艺术家试图通过不仅在寺庙里画画，而且还通过为村民画画来谋生。;-;1-2;1-3;2-3
Fascinated by all kinds of knowledge from a young age , he became a docent at the NMC more than 10 years ago after graduating from university , where he majored in computer science .;-;他从小就被各种各样的知识所吸引，10多年前大学毕业后，他成为了NMC的讲师，主修计算机科学。;-;他从小就对各种知识着迷，10多年前大学毕业后在NMC担任讲解员，主修计算机科学。;-;他从小就对各种知识着迷，10多年前从大学毕业后成为NMC的讲解员，主修计算机科学。;-;1-2;1-3;2-3
My daughter turned to look at me for a minute and muttered , partly in rebuke : " I want mommy . ";-;我女儿转过身来看着我，喃喃自语，一部分是责备：“我要妈妈。”;-;女儿转身看了我一会儿，喃喃自语，半是责备：“我要妈妈。”;-;我的女儿转过身来看了我一会儿，喃喃自语，部分是在责备：“我想要妈妈。;-;1x2;1-3;2x3
he 12th Beijing International Film Festival , which is gaining increasing global influence in recent years , will be held in Beijing from Aug 13 to 20 .;-;第十二届北京国际电影节将于8月13日至20日在北京举行。近年来，该电影节在全球的影响力与日俱增。;-;近年来全球影响力日益增强的第12届北京国际电影节将于8月13日至20日在北京举行。;-;近年来全球影响力日益增强的第十二届北京国际电影节将于8月13日至20日在北京举行。;-;1-2;1-3;2-3
The United States still holds the mentality of hegemony though the Cold War was over .;-;冷战结束后，美国仍然保持着霸权心态。;-;冷战结束后，美国的霸权心态依然存在。;-;冷战已经结束，美国仍然抱有霸权主义心态。;-;1-2;1-3;2-3
The evening also featured classic arias from nine Western operas , such as Carmen by French composer Georges Bizet , La Traviata , also by Verdi , and La Boheme by Italian composer Giacomo Puccini .;-;当晚还有来自九部西方歌剧的经典咏叹调，如法国作曲家乔治·比泽特的《卡门》、威尔第的《茶花女》和意大利作曲家贾科莫·普契尼的《波西米亚》。;-;当晚还有来自九部西方歌剧的经典咏叹调，如法国作曲家乔治·比才的《卡门》、威尔第的《茶花女》和意大利作曲家贾科莫·普契尼的《波西米亚》。;-;当晚还播放了九部西方歌剧的经典咏叹调，如法国作曲家乔治·比才的《卡门》，威尔第的《茶花女》和意大利作曲家贾科莫·普契尼的《波希米亚》。;-;1-2;1-3;2-3
He interviewed entrepreneurs since the early 1990s to study the social dynamics behind their development .;-;他采访了20世纪90年代初以来的企业家，以研究他们发展背后的社会动态。;-;他采访了1990年代初期以来的企业家，以研究他们发展背后的社会动力。;-;自1990年代初以来，他采访了企业家，以研究他们发展背后的社会动态。;-;1-2;1-3;2-3
" The goal of eradicating poverty is everybody 's objective and it 's already part of the 2030 Agenda . ";-;“消除贫困的目标是每个人的目标，它已经是2030年议程的一部分。”;-;“消除贫困的目标是每个人的目标，它已经成为2030年议程的一部分。”;-;“消除贫困的目标是每个人的目标，它已经是2030年议程的一部分。;-;1-2;1-3;2-3
His works are very expressive , which need us , interpreters , to be very careful and fully deliver the meaning behind his musical notes . ";-;他的作品很有表现力，这需要我们这些翻译人员非常仔细，充分表达他音符背后的意义。”;-;他的作品非常富有表现力，需要我们这些翻译人员非常小心，并充分传达他的音符背后的​​意义。”;-;他的作品非常富有表现力，这需要我们口译员非常小心，并充分传达他音符背后的意义。;-;1-2;1-3;2-3
The remarks were made at a seminar held by the Chinese Academy of Social Sciences in Beijing .;-;这番话是在中国社会科学院在北京举行的一次研讨会上说的。;-;上述言论是在中国社会科学院在北京举办的研讨会上发表的。;-;这些讲话是在中国社会科学院在北京举行的研讨会上发表的。;-;1x2;1-3;2x3
After that , they need to scale up , enrich the details , and color it until the creation is complete , according to the " Ten Sisters " .;-;根据“十姐妹”的说法，在那之后，他们需要扩大规模，丰富细节，并给它上色，直到创作完成。;-;根据“十姐妹”的说法，之后，他们需要按比例放大，丰富细节，上色，直到创作完成。;-;之后，根据“十姐妹”的说法，他们需要扩大规模，丰富细节，并对其进行着色，直到创作完成。;-;1x2;1-3;2x3
Until one day , a security guard asked me to move faster because my audience were in the way , " he says .;-;直到有一天，一名保安要求我移动得更快，因为我的观众挡住了去路，”他说。;-;直到有一天，一名保安要求我加快速度，因为我的观众挡住了路，”他说。;-;直到有一天，一名保安要求我加快行动速度，因为我的听众挡住了路，“他说。;-;1x2;1x3;2-3
In 2020 , the pianist released two new recordings of Bach 's Goldberg Variations , one live and one recorded in the studio .;-;2020年，这位钢琴家发布了两张巴赫《戈德堡变奏曲》的新唱片，一张是现场录制的，另一张是在录音室录制的。;-;2020年，这位钢琴家发行了两张巴赫的哥德堡变奏曲的新录音，一张是现场录音，另一张是在录音室录制的。;-;2020年，这位钢琴家发行了两张巴赫《戈德堡变奏曲》的新唱片，一张现场录制，一张在录音室录制。;-;1-2;1-3;2-3
This is the first time we have put on an outdoor show in front of audiences next to the ocean .;-;这是我们第一次在海边的观众面前进行户外演出。;-;这是我们第一次在观众面前在海边进行户外表演。;-;这是我们第一次在海边的观众面前进行户外表演。;-;1-2;1-3;2-3
There is much to find out about the city 's history and eclectic culture at the ongoing 32nd Hong Kong Book Fair , and then some more , writes Gennady Oreshkin .;-;GennadyOreshkin写道，在正在举行的第32届香港书展上，有很多关于香港历史和兼收并蓄文化的内容，还有更多。;-;GennadyOreshkin写道，在正在进行的第32届香港书展上，有很多关于这座城市的历史和不拘一格的文化的信息，然后还有更多信息。;-;在第32届香港书展上，有很多关于这座城市的历史和不拘一格的文化要了解的地方，然后还有更多，GennadyOreshkin写道。;-;1x2;1x3;2-3
During the day , it provides a large warm platform upon which people undertake many household activities .;-;白天，它提供了一个温暖的大平台，人们可以在此平台上进行许多家庭活动。;-;白天，它提供了一个温暖的大平台，人们在上面进行许多家务活动。;-;在白天，它提供了一个大型的温暖平台，人们可以在此平台上进行许多家庭活动。;-;1x2;1-3;2x3
To create a piece of work , they must first make a sample on A4 paper , tell the instructor about the ideas , and then perfect it according to the instructor 's advice .;-;为了创作一件作品，他们必须首先在A4纸上制作一个样本，告诉老师想法，然后根据老师的建议完善它。;-;要创作一件作品，他们必须先在A4纸上制作一个样本，告诉导师想法，然后根据导师的建议进行完善。;-;要创作一件作品，他们必须首先在A4纸上制作样本，告诉讲师想法，然后根据教师的建议进行完善。;-;1-2;1-3;2-3
" For various reasons , I was n't able to go to school , and I do n't even know how to write my own name , but now I 'm called a ' painter ' , and I 'm just very happy about that . ";-;“由于种种原因，我无法上学，甚至不知道如何写自己的名字，但现在我被称为‘画家’，我对此感到非常高兴。”;-;“由于种种原因，我没能去上学，连自己的名字都不会写，但现在我被称为‘画家’，我对此感到非常高兴。";-;“由于种种原因，我无法上学，我甚至不知道如何写自己的名字，但现在我被称为'画家'，我对此感到非常高兴。;-;1-2;1-3;2-3
" A total of 1,450 films from around the world are competing for the Tiantan Award this year , up 63 percent than last year .;-;“今年共有1450部来自世界各地的电影角逐天坛奖，比去年增长了63%。;-;“今年全球共有1450部电影角逐天坛奖，比去年增长63%。;-;“今年共有来自世界各地的1，450部电影角逐天坛奖，比去年增长63%。;-;1-2;1-3;2-3
Practical cooperation needs to be deepened to create a new era of cultural and tourism communication as well as cooperation under the guidance of the Belt and Road Initiative . ”;-;需要深化务实合作，在“一带一路”倡议倡议的指导下，开创文化旅游交流合作的新时代。”;-;深化务实合作，开创以“一带一路”为引领的文旅交流合作新时代。”;-;需要深化务实合作，开创一个文化和旅游交流的新时代，以及在'一带一路'倡议指导下的合作。;-;1-2;1-3;2-3
" Many years later , people may well rely on our paintings to recall the changes in the rural areas . ";-;“许多年后，人们很可能会依靠我们的绘画来回忆农村地区的变化。”;-;“多年以后，人们很可能会依靠我们的画来回忆农村的变化。”;-;“很多年后，人们很可能依靠我们的画作来回忆农村的变化。;-;1-2;1-3;2-3
The Chinese leadership announced earlier last year that absolute poverty had been eradicated in the world 's most populous country , Kelapile noted .;-;凯拉皮尔指出，中国领导人去年早些时候宣布，这个世界上人口最多的国家已经消除了绝对贫困。;-;凯拉皮尔指出，中国领导人去年早些时候宣布，世界上人口最多的国家已经消除了绝对贫困。;-;Kelapile指出，中国领导人去年早些时候宣布，在这个世界上人口最多的国家，绝对贫困已经根除。;-;1-2;1-3;2-3
