origin;-;baidu;-;google;-;bing;-;1x2;1x3;2x3
So far , the bank has extended 100.3 billion yuan of loans to support the building of garbage and sewage treatment facilities in over 200 counties .;-;截至目前，该行已发放1003亿元贷款，支持200多个县的垃圾和污水处理设施建设。;-;截至目前，该行已发放贷款1003亿元，支持200多个县的垃圾和污水处理设施建设。;-;截至目前，该行已发放贷款1003亿元，用于支持200多个县的垃圾和污水处理设施建设。;-;1-2;1-3;2-3
In January , the International Monetary Fund warned of Macao 's " overreliance on the gaming sector , " which it said had been brought into focus during the pandemic .;-;今年1月，国际货币基金组织警告称，澳门“过度依赖博彩业”，该组织表示，博彩业在疫情期间受到关注。;-;1月份，国际货币基金组织警告澳门“过度依赖博彩业”，称其在大流行期间已成为关注焦点。;-;今年1月，国际货币基金组织警告澳门“过度依赖博彩业”，称澳门在疫情期间成为焦点。;-;1x2;1x3;2x3
The result has been rocketing energy prices that have fueled inflation , and last week almost bankrupted Germany 's biggest gas importer .;-;其结果是能源价格飙升，加剧了通货膨胀，上周德国最大的天然气进口国几乎破产。;-;结果是能源价格飙升，助长了通货膨胀，上周德国最大的天然气进口国几乎破产。;-;结果是能源价格飙升，助长了通货膨胀，上周几乎使德国最大的天然气进口国破产。;-;1-2;1-3;2-3
" Every five years , these waves of dramatic and exaggerated governance appear right before the " he said , adding that the dramatic crackdown tends to go away or reduce in severity afterward .;-;他说：“每五年，这些戏剧性和夸张的治理浪潮就会出现在选举前。”他补充说，戏剧性的镇压往往会消失，或在选举后变得更加严厉。;-;他说：“每五年，这些戏剧性和夸张的治理浪潮就会出现在之前，”他补充说，戏剧性的镇压往往会在之后消失或减轻严重程度。;-;“每隔五年，这些戏剧性和夸张的治理浪潮就会出现在”他说“之前，并补充说，戏剧性的镇压往往会消失或之后的严重程度降低。;-;1x2;1x3;2-3
While having fewer workers in the store increased profits for chains in recent decades , it has left stores in some cases without as many visible personnel to deter shoplifting , crime prevention experts say .;-;犯罪预防专家说，虽然近几十年来，商店里工人的减少增加了连锁店的利润，但在某些情况下，商店里没有那么多可见的人员来阻止商店盗窃。;-;预防犯罪专家说，虽然近几十年来店内员工减少增加了连锁店的利润，但在某些情况下，商店却没有那么多可见的人员来阻止入店行窃。;-;犯罪预防专家说，虽然近几十年来商店工人的减少增加了连锁店的利润，但在某些情况下，商店没有那么多可见的人员来阻止入店行窃。;-;1-2;1-3;2-3
It was only about 160 miles south from my hotel and I still had half of a full charge .;-;从我住的酒店往南只有160英里，我还有一半的电量。;-;它距离我的酒店仅以南约160英里，而我仍有一半的电量。;-;它距离我的酒店只有大约160英里，我仍然有一半的全额费用。;-;1x2;1x3;2x3
" In general , we do see rising level of uncertainty regarding keeping up to political taboos and red lines , " he added .;-;他补充说：“总的来说，我们确实看到，在遵守政治禁忌和红线方面，不确定性的程度不断上升。”。;-;“总的来说，我们确实看到在遵守政治禁忌和红线方面的不确定性正在上升，”他补充道。;-;“总的来说，我们确实看到在遵守政治禁忌和红线方面存在越来越多的不确定性，”他补充说。;-;1-2;1-3;2-3
Companies have been reticent to let go of anybody , " said Andrew Challenger , senior vice president of global outplacement firm Challenger Gray & Christmas .;-;公司一直不愿放过任何人，”全球再就业公司ChallengerGray&Christmas的高级副总裁安德鲁·查林格表示。;-;公司一直不愿放过任何人，”全球就业安置公司ChallengerGray&Christmas的高级副总裁AndrewChallenger说。;-;公司一直不愿放弃任何人，“全球新职介绍公司ChallengerGray&Christmas的高级副总裁AndrewChallenger说。;-;1-2;1-3;2-3
Darshan Mehta , the managing director of Reliance Brands , said in a statement that the partnership was rooted in the " strong growth potential " of the Pret brand and India 's food and beverage industry .;-;信实品牌董事总经理达尔山·梅塔在一份声明中表示，该合作关系植根于Pret品牌和印度食品饮料行业的“强劲增长潜力”。;-;RelianceBrands董事总经理DarshanMehta在一份声明中表示，此次合作植根于Pret品牌和印度食品和饮料行业的“强劲增长潜力”。;-;RelianceBrands董事总经理DarshanMehta在一份声明中表示，此次合作植根于Pret品牌和印度食品和饮料行业的“强劲增长潜力”。;-;1-2;1-3;2-3
In recent weeks , top government officials have tried to lift the spirits of the internet industry and pledged to support tech companies that seek to list in overseas markets .;-;最近几周，政府高层官员试图提振互联网行业的精神，并承诺支持寻求在海外市场上市的科技公司。;-;最近几周，政府高级官员试图振奋互联网行业的士气，并承诺支持寻求在海外市场上市的科技公司。;-;最近几周，政府高级官员试图提振互联网行业的精神，并承诺支持寻求在海外市场上市的科技公司。;-;1-2;1-3;2-3
But in recent months , they 've realized they have too much stuff , especially at an uncertain moment for manufacturers and shoppers , and become hesitant to place new orders .;-;但最近几个月，他们意识到自己有太多的东西，尤其是在制造商和购物者不确定的时刻，并开始犹豫是否下新订单。;-;但最近几个月，他们意识到自己的东西太多了，尤其是在制造商和购物者不确定的时刻，他们开始犹豫是否下新订单。;-;但最近几个月，他们意识到自己有太多的东西，尤其是在制造商和购物者不确定的时刻，并且对下新订单犹豫不决。;-;1-2;1-3;2-3
5 billion charge due to 787 delivery delays and customer concessions , and another $ 1 billion in abnormal production costs stemming from production flaws and related repairs and inspections .;-;由于787交付延迟和客户让步而产生的50亿美元费用，以及由于生产缺陷和相关维修和检查而产生的10亿美元异常生产成本。;-;由于787交付延迟和客户让步而产生的50亿美元的费用，以及因生产缺陷和相关维修和检查而产生的另外10亿美元的异常生产成本。;-;由于787次交付延迟和客户让步，收取了50亿美元的费用，另外还有10亿美元的异常生产成本源于生产缺陷以及相关的维修和检查。;-;1-2;1-3;2-3
It wants to find the right balance where it is not disconnected from the global progress in blockchain and other tech , but it wants to also address concerns regarding cryptocurrency .;-;它希望在不与区块链和其他技术的全球进步脱节的地方找到正确的平衡，但它也希望解决有关加密货币的担忧。;-;它希望在不与全球区块链和其他技术进步脱节的情况下找到适当的平衡，但它也希望解决对加密货币的担忧。;-;它希望找到正确的平衡，而不是与区块链和其他技术的全球进步脱节，但它也希望解决有关加密货币的担忧。;-;1-2;1-3;2-3
" If we want to keep Earth as a place that humans can live , " he said , " we have got to get a lot smarter about what 's going on in the ocean .;-;“如果我们想让地球成为一个人类可以生存的地方，”他说，“我们必须对海洋中正在发生的事情更加明智。;-;“如果我们想让地球成为人类可以居住的地方，”他说，“我们必须对海洋中正在发生的事情变得更加聪明。;-;“如果我们想让地球成为人类可以居住的地方，”他说，“我们必须对海洋中发生的事情更加聪明。;-;1x2;1x3;2-3
A haptic device aboard the International Space Station would allow astronauts to interact with the robot .;-;国际空间站上的触觉设备将允许宇航员与机器人互动。;-;国际空间站上的触觉设备将允许宇航员与机器人互动。;-;国际空间站上的触觉设备将允许宇航员与机器人互动。;-;1-2;1-3;2-3
Crime gangs often look to steal products from stores that can easily and quickly be resold on online marketplaces such as Amazon and through other illicit markets .;-;犯罪团伙经常从商店盗窃产品，这些产品可以轻松快速地在亚马逊等在线市场和其他非法市场转售。;-;犯罪团伙经常希望从商店窃取产品，这些产品可以轻松快速地在亚马逊等在线市场和其他非法市场上转售。;-;犯罪团伙经常希望从商店窃取产品，这些商店可以轻松快速地在亚马逊等在线市场和其他非法市场转售。;-;1-2;1-3;2-3
So too , do workers in furniture and lighting , as well as household appliance and consumer electronics industries .;-;家具、照明、家电和消费电子行业的工人也是如此。;-;家具和照明以及家用电器和消费电子行业的工人也是如此。;-;家具和照明以及家用电器和消费电子行业的工人也是如此。;-;1-2;1-3;2-3
" In the second half , we expect solar power will embrace another wave of massive installations given that solar module prices may slightly adjust to a less pricier level , " he said .;-;“在下半年，我们预计太阳能发电将迎来另一波大规模安装，因为太阳能组件价格可能会稍微调整到较低的价格水平，”他说。;-;“在下半年，我们预计太阳能将迎来另一波大规模安装浪潮，因为太阳能组件的价格可能会略微调整到价格较低的水平，”他说。;-;“在下半年，我们预计太阳能发电将迎来另一波大规模安装，因为太阳能组件价格可能会略微调整到价格较低的水平，”他说。;-;1x2;1x3;2x3
Known as OceanOneK , the robot allows its operators to feel like they 're underwater explorers , too .;-;该机器人被称为OceanOneK，它让操作员感觉自己也是水下探险家。;-;该机器人被称为OceanOneK，它的操作员也可以感觉自己是水下探险家。;-;被称为OceanOneK的机器人让其操作员感觉自己也是水下探险家。;-;1-2;1-3;2-3
Bhatnagar of Sequoia Capital said that Indian software entrepreneurs " mastered " the art of " remote sales " fairly early .;-;红杉资本的Bhatnagar表示，印度软件企业家很早就“掌握”了“远程销售”的艺术。;-;红杉资本的Bhatnagar表示，印度软件企业家很早就“掌握”了“远程销售”的艺术。;-;SequoiaCapital的Bhatnagar表示，印度软件企业家很早就“掌握”了“远程销售”的艺术。;-;1-2;1-3;2-3
There is still a wide space for the application of Chinese technologies in the clean energy industry in the Mediterranean and Europe , according to Zhang Qiying , president and chief technology officer of Mingyang .;-;明阳集团总裁兼首席技术官张表示，中国技术在地中海和欧洲清洁能源行业的应用仍有广阔的空间。;-;明阳总裁兼首席技术官张启英表示，中国技术在地中海和欧洲的清洁能源产业应用仍有广阔空间。;-;中国技术在地中海和欧洲的清洁能源产业中应用空间仍然很大，明阳总裁兼首席技术官张启英表示。;-;1-2;1-3;2-3
A television commercial for a male body spray has been taken off the air in India , after critics said it made light of gang rape .;-;一个男性身体喷雾的电视广告已经在印度停播，此前批评人士说它轻视了轮奸。;-;一个男性身体喷雾的电视广告已在印度停播，此前批评人士称该广告轻描淡写了轮奸。;-;一则男性身体喷雾的电视广告在印度已经从空中撤下，此前批评人士称它轻描淡写轮奸。;-;1x2;1x3;2x3
" I 'm getting LinkedIn messages " from senior executives in India , who are now more optimistic about the business , he said .;-;他说：“我收到了LinkedIn的信息”，这些信息来自印度的高管，他们现在对这项业务更加乐观。;-;他说，“我收到了来自印度高级管理人员的LinkedIn消息”，他们现在对该业务更加乐观。;-;他说，“我从印度的高级管理人员那里得到了LinkedIn信息”，他们现在对这项业务更加乐观。;-;1x2;1x3;2x3
Also , with the lack of films hitting theaters , this summer 's hits like " Top Gun : Maverick " and " Minions : The Rise of Gru " can continue to rack up ticket sales .;-;此外，由于影院缺少上映的电影，今年夏天的热门电影如《壮志凌云：特立独行》和《爪牙：Gru的崛起》可能会继续增加票房。;-;此外，由于缺乏上映电影，今年夏天的热门影片，如《壮志凌云：特立独行》和《小黄人：格鲁的崛起》可以继续推高票房。;-;此外，由于缺乏电影进入影院，今年夏天的热门电影“TopGun：Maverick”和“Minions：TheRiseofGru”可以继续提高票房收入。;-;1-2;1-3;2-3
" We have set up demonstration projects in Spain and France and will continue to enhance our participation in the European market and expand our international business , " he said .;-;他说：“我们已经在西班牙和法国设立了示范项目，并将继续加强我们在欧洲市场的参与，扩大我们的国际业务。”。;-;“我们已经在西班牙和法国建立了示范项目，并将继续加强我们在欧洲市场的参与，扩大我们的国际业务，”他说。;-;“我们已经在西班牙和法国建立了示范项目，并将继续加强我们对欧洲市场的参与，扩大我们的国际业务，”他说。;-;1-2;1-3;2-3
In 2021 , it has delivered 484,130 units of cars , an increase of 235 percent from a year earlier , accounting for 51.7 percent of Tesla 's global production capacity .;-;2021，特斯拉已交付484130辆汽车，比上年增长235%，占特斯拉全球产能的51.7%。;-;2021年交付汽车484,130辆，同比增长235%，占特斯拉全球产能的51.7%。;-;2021年，它已交付484，130辆汽车，同比增长235%，占特斯拉全球产能的51.7%。;-;1-2;1-3;2-3
At its peak the country was reporting over 400,000 cases per day , though experts say the actual number was likely much higher .;-;在高峰期，该国每天报告的病例超过40万例，但专家表示，实际数字可能要高得多。;-;在高峰时期，该国每天报告的病例超过40万例，但专家表示实际数字可能要高得多。;-;在高峰期，该国每天报告超过40万例病例，尽管专家表示实际数字可能要高得多。;-;1-2;1-3;2-3
Three years later , officials around the country said there had been an additional surge in young teenagers shoplifting .;-;三年后，全国各地的官员表示，年轻人在商店行窃的人数再次激增。;-;三年后，全国各地的官员表示，青少年入店行窃的事件再次激增。;-;三年后，全国各地的官员表示，青少年入店行窃事件又激增。;-;1-2;1-3;2-3
China 's trimmed US debt holdings can help the nation gain more dollar liquidity to maintain financial stability and reduce its reliance on dollar reserves , economists and experts said on Wednesday .;-;经济学家和专家周三表示，中国减持美国国债可以帮助中国获得更多的美元流动性，以维持金融稳定，减少对美元储备的依赖。;-;经济学家和专家周三表示，中国减持美国债务可以帮助该国获得更多美元流动性，以维持金融稳定并减少对美元储备的依赖。;-;经济学家和专家周三表示，中国削减美国债务持有量可以帮助该国获得更多的美元流动性，以维持金融稳定，并减少对美元储备的依赖。;-;1-2;1-3;2-3
He also noticed rising interest among Indian developers and other professionals in joining the crypto industry .;-;他还注意到，印度开发者和其他专业人士对加入加密行业的兴趣日益高涨。;-;他还注意到印度开发人员和其他专业人士对加入加密行业的兴趣日益浓厚。;-;他还注意到，印度开发人员和其他专业人士对加入加密行业的兴趣日益浓厚。;-;1-2;1-3;2-3
