origin;-;baidu;-;google;-;bing;-;1x2;1x3;2x3
The other complications is that the ACAM vaccine uses a live , but weakened version of a virus to inoculate a person .;-;另一个并发症是，ACAM疫苗使用活的但减弱的病毒版本给人接种。;-;其他并发症是ACAM疫苗使用活的但弱化的病毒版本来接种人。;-;另一个并发症是ACAM疫苗使用活的，但弱化的病毒版本来接种一个人。;-;1-2;1-3;2-3
Updated shots would need to be authorized by the FDA and recommended by the US Centers for Disease Control and Prevention .;-;更新后的疫苗需要获得FDA的授权，并由美国疾病控制和预防中心推荐。;-;更新的镜头需要得到FDA的授权并得到美国疾病控制和预防中心的推荐。;-;更新的注射需要得到FDA的授权，并由美国疾病控制和预防中心推荐。;-;1x2;1x3;2x3
That 's only 6 % of the 80,000 doses they would like to have to cover the 40,000 people at elevated or high risk of monkeypox .;-;这仅仅是他们想要覆盖40000名猴痘高危人群的80000剂中的6%。;-;这只是他们想要覆盖40,000名猴痘高危或高危人群的80,000剂疫苗中的6%。;-;这只是他们希望必须覆盖40，000名猴痘高风险或高风险人群的80，000剂疫苗中的6%。;-;1x2;1x3;2x3
Pennsylvanian Hope Grasse , who was diagnosed with stage 4 cancer at age 25 after growing up near a naval base , described how her doctors laughed when she mentioned chemical exposure .;-;宾夕法尼亚州的霍普·格拉斯在海军基地附近长大，25岁时被诊断出患有4期癌症，她描述了当她提到接触化学物质时，医生们是如何笑的。;-;宾夕法尼亚州的霍普格拉斯在海军基地附近长大，25岁​​时被诊断出患有4期癌症，她描述了当她提到化学暴露时她的医生是如何笑的。;-;宾夕法尼亚州的霍普·格拉斯在25岁时在海军基地附近长大后被诊断出患有4期癌症，他描述了当她提到化学品暴露时，她的医生如何大笑。;-;1-2;1-3;2-3
JAMA and other medical journals have also offered information about how to diagnose , test for and treat monkeypox .;-;JAMA和其他医学杂志也提供了关于如何诊断、检测和治疗猴痘的信息。;-;JAMA和其他医学期刊也提供了有关如何诊断、检测和治疗猴痘的信息。;-;JAMA和其他医学期刊也提供了有关如何诊断，测试和治疗猴痘的信息。;-;1-2;1-3;2-3
The San Francisco Department of Public Health has confirmed 261 cases of monkeypox in the city , while California has a total of 799 cases .;-;旧金山公共卫生部已确认该市有261例猴痘病例，而加利福尼亚州共有799例。;-;旧金山公共卫生部已确认该市有261例猴痘病例，而加利福尼亚州共有799例。;-;旧金山公共卫生部已确认该市有261例猴痘病例，而加利福尼亚州共有799例。;-;1-2;1-3;2-3
HHS announced Friday an agreement to purchase 66 million doses of Moderna 's bivalent booster shot for potential use in fall and winter .;-;卫生和公众服务部星期五宣布，一项协议将购买6600万剂Moderna的二价增强剂，以备在秋季和冬季使用。;-;HHS周五宣布了一项协议，将购买6600万剂Moderna的二价增强剂，以供秋季和冬季使用。;-;HHS周五宣布达成协议，购买6600万剂Moderna的二价加强剂疫苗，用于秋季和冬季的潜在用途。;-;1x2;1x3;2x3
Currently , 10 states would be considered to be in the first tier for priority in ordering vaccines .;-;目前，10个州将被视为优先订购疫苗的第一梯队。;-;目前，10个州将被视为优先订购疫苗的第一梯队。;-;目前，10个州将被视为优先订购疫苗的第一梯队。;-;1-2;1-3;2-3
But , the US does n't have enough doses of Jynneos to vaccinate all who might want it , so public health officials are also considering whether to use a second , older type of vaccine called ACAM .;-;但是，美国没有足够剂量的Jynneos疫苗为所有可能需要的人接种，因此公共卫生官员也在考虑是否使用第二种更老的疫苗，即ACAM。;-;但是，美国没有足够剂量的Jynneos来为所有可能需要它的人接种疫苗，因此公共卫生官员也在考虑是否使用第二种更老的疫苗，称为ACAM。;-;但是，美国没有足够的Jynneos剂量来为所有可能想要的人接种疫苗，因此公共卫生官员也在考虑是否使用第二种名为ACAM的较旧疫苗。;-;1x2;1x3;2x3
So far in the United States , there have been 306 cases of monkeypox identified across 28 jurisdictions .;-;到目前为止，美国28个司法管辖区共发现306例猴痘病例。;-;到目前为止，在美国，已在28个司法管辖区发现了306例猴痘病例。;-;到目前为止，在美国，在28个司法管辖区已经发现了306例猴痘病例。;-;1-2;1-3;2-3
" We will weigh any decision on declaring a public health emergency based on the responses we 're seeing throughout the country .;-;“我们将根据我们在全国看到的反应，权衡宣布公共卫生紧急状态的任何决定。;-;“我们将根据我们在全国范围内看到的反应，权衡关于宣布公共卫生紧急事件的任何决定。;-;“我们将根据我们在全国各地看到的反应来权衡宣布公共卫生紧急状态的任何决定。;-;1-2;1-3;2-3
The US has not made such an emergency declaration , which would provide more money and staff , help with data collection and help cut through red tape to better fight the outbreak .;-;美国还没有做出这样的紧急声明，这将提供更多的资金和人员，帮助收集数据，并帮助减少繁文缛节，以更好地抗击疫情。;-;美国没有做出这样的紧急声明，这将提供更多的资金和人员，帮助收集数据，帮助减少繁文缛节，更好地抗击疫情。;-;美国尚未做出这样的紧急声明，这将提供更多的资金和人员，帮助收集数据，并帮助减少繁文缛节，以更好地对抗疫情。;-;1-2;1-3;2-3
Since the start of June , the CDC says , it has been doing extensive education and outreach to the LGBTQ community .;-;CDC说，自6月初以来，它一直在对LGBTQ社区进行广泛的教育和推广。;-;CDC表示，自6月初以来，它一直在对LGBTQ社区进行广泛的教育和宣传。;-;疾病预防控制中心说，自6月初以来，它一直在对LGBTQ社区进行广泛的教育和外展活动。;-;1-2;1x3;2x3
Bottom line is , we need to stay ahead of it and be able to end this outbreak .;-;底线是，我们需要保持领先，并能够结束这次疫情。;-;底线是，我们需要保持领先并能够结束这次爆发。;-;底线是，我们需要保持领先，并能够结束这场疫情。;-;1x2;1x3;2x3
San Francisco 's health department requested 35,000 doses to meet the overwhelming demand there but said it has received only 12,000 doses as of Thursday .;-;旧金山卫生部要求提供35000剂，以满足那里的巨大需求，但表示截至周四仅收到12000剂。;-;旧金山卫生部门要求提供35,000剂以满足那里的巨大需求，但表示截至周四只收到了12,000剂。;-;旧金山卫生部门要求35，000剂，以满足那里的压倒性需求，但表示截至周四仅收到12，000剂。;-;1-2;1-3;2-3
As helpful as it is , though , researchers say people should be aware the drug may not completely extinguish the infection .;-;尽管它很有帮助，但研究人员说，人们应该意识到这种药物可能不会完全消除感染。;-;尽管如此，研究人员表示，尽管这种药物很有帮助，但人们应该意识到这种药物可能无法完全消除感染。;-;然而，尽管这是有帮助的，但研究人员表示，人们应该意识到这种药物可能无法完全消灭感染。;-;1x2;1x3;2x3
The US Food and Drug Administration has authorized 786,000 additional doses of the Jynneos vaccine , and jurisdictions can place orders starting Friday .;-;美国食品和药物管理局已批准增加78.6万剂Jynneos疫苗，各司法管辖区可从周五开始下订单。;-;美国食品和药物管理局已授权786,000剂额外剂量的Jynneos疫苗，司法管辖区可以从周五开始下订单。;-;美国食品和药物管理局已授权额外接种786，000剂Jynneos疫苗，各司法管辖区可以从周五开始下订单。;-;1-2;1-3;2-3
San Francisco became the first major US city to declare a local health emergency on monkeypox in an effort to strengthen the city 's preparedness and response amid high demand for the vaccine .;-;旧金山成为美国第一个宣布当地猴痘健康紧急状态的主要城市，以加强该市在疫苗需求旺盛的情况下的准备和反应。;-;旧金山成为美国第一个宣布当地发生猴痘卫生紧急情况的主要城市，以在疫苗需求旺盛的情况下加强该市的准备和应对工作。;-;旧金山成为美国第一个宣布当地猴痘卫生紧急状况的主要城市，以便在疫苗需求旺盛的情况下加强该市的防范和应对。;-;1-2;1-3;2-3
" It 's presumed not to be safe to be able to be used in people with HIV , " Varma said .;-;Varma说：“据推测，用于艾滋病毒感染者并不安全。”。;-;“据推测，能够用于艾滋病毒感染者是不安全的，”Varma说。;-;“据推测，能够用于艾滋病毒感染者是不安全的，”瓦尔玛说。;-;1-2;1-3;2-3
Combined , the US government 's agreements with Moderna and Pfizer would make about 171 million bivalent vaccine booster doses available for the fall and winter , should they be authorized and recommended .;-;如果得到授权和推荐，美国政府与Moderna和辉瑞公司的协议将使约1.71亿双价疫苗增强剂可用于秋季和冬季。;-;如果获得授权和推荐，美国政府与Moderna和辉瑞公司的协议将在秋季和冬季提供约1.71亿剂二价疫苗加强剂。;-;美国政府与Moderna和辉瑞公司达成的协议将使其在秋季和冬季提供约1.71亿剂二价疫苗加强剂，如果它们得到授权和推荐的话。;-;1-2;1-3;2-3
It 's impossible to avoid rejection , so learning how to be OK with it can allow people to become more resilient , Akbari said .;-;阿克巴里说，避免被拒绝是不可能的，所以学会如何接受它可以让人们变得更有弹性。;-;阿克巴里说，避免拒绝是不可能的，所以学习如何接受它可以让人们变得更有弹性。;-;Akbari说，避免被拒绝是不可能的，所以学习如何接受它可以让人们变得更有弹性。;-;1-2;1-3;2-3
For another , some people who have monkeypox symptoms may not seek care for fear of being stigmatized .;-;另一方面，一些有猴痘症状的人可能因为害怕被污名化而不寻求护理。;-;另一方面，一些有猴痘症状的人可能因为害怕被污名化而不会寻求治疗。;-;另一方面，一些有猴痘症状的人可能不会寻求治疗，因为害怕被污名化。;-;1-2;1-3;2-3
Ned Calonge , an associate professor of epidemiology at the Colorado School of Public Health and chair of the committee that wrote the report .;-;NedCalonge是科罗拉多公共卫生学院流行病学副教授，也是撰写该报告的委员会主席。;-;科罗拉多公共卫生学院流行病学副教授、撰写该报告的委员会主席内德·卡隆奇。;-;NedCalonge，科罗拉多公共卫生学院流行病学副教授，撰写该报告的委员会主席。;-;1-2;1-3;2-3
The declaration , which goes into effect Monday , is a legal action that allows city departments to mobilize and coordinate more effectively , Mayor London Breed 's office said in a statement .;-;伦敦市长办公室在一份声明中表示，该声明将于周一生效，是一项法律行动，使市政部门能够更有效地动员和协调。;-;伦敦市长办公室在一份声明中说，该声明于周一生效，是一项法律行动，可以让市政府部门更有效地动员和协调。;-;该声明于周一生效，是一项法律行动，允许城市部门更有效地动员和协调，市长伦敦布里德的办公室在一份声明中说。;-;1-2;1-3;2-3
Jay Varma , professor and director of the Cornell Center for Pandemic Prevention and Response in New York City .;-;JayVarma，纽约市康奈尔大学流行病预防和应对中心教授兼主任。;-;纽约市康奈尔大流行预防和应对中心教授兼主任杰伊·瓦玛。;-;JayVarma，纽约市康奈尔大学流行病预防和应对中心教授兼主任。;-;1-2;1-3;2-3
There 's also no sign that the virus has changed or mutated to develop some kind of resistance to the drug .;-;也没有迹象表明该病毒已经发生改变或突变，从而对该药物产生某种耐药性。;-;也没有迹象表明该病毒已发生变化或突变以产生对该药物的某种抗性。;-;也没有迹象表明病毒已经改变或突变以对药物产生某种耐药性。;-;1-2;1-3;2-3
But at the end of the day , we need vaccines , and we need them yesterday .;-;但归根结底，我们需要疫苗，我们昨天就需要。;-;但归根结底，我们需要疫苗，而且我们昨天还需要它们。;-;但归根结底，我们需要疫苗，我们昨天就需要疫苗。;-;1x2;1x3;2x3
A CDC spokesperson said there has been " robust outreach to clinicians and the general public to increase awareness of monkeypox risk factors , symptoms and testing options .;-;疾病控制与预防中心的一位发言人说，“已经向临床医生和公众进行了强有力的宣传，以提高对猴痘风险因素、症状和检测选择的认识。;-;疾病预防控制中心的一位发言人说，已经“与临床医生和公众进行了强有力的宣传，以提高对猴痘风险因素、症状和检测选择的认识。;-;CDC发言人表示，已经“与临床医生和公众进行了强有力的接触，以提高对猴痘风险因素，症状和检测选择的认识。;-;1-2;1-3;2-3
