origin;-;baidu;-;google;-;bing;-;1x2;1x3;2x3
Since COVID-19 appeared , traditional Chinese medicine has taken center stage , and in line with public health needs and awareness the trend has been to the Chinese quintessential health regime .;-;自从COVID-19出现以来，中医药就进入了中心阶段，符合公共卫生的需要和认识，中国的卫生事业已经走向了主流。;-;自COVID-19出现以来，中医药已成为中心舞台，并且根据公共卫生需求和意识，趋势已成为中国典型的健康制度。;-;自COVID-19出现以来，传统中医占据了中心舞台，并且符合公共卫生需求和意识的趋势已成为中国典型的卫生制度。;-;1x2;1x3;2x3
Young people always seem to feel that they must do something to defend their hairline , or to resist the fine lines that climb up around the corners of their eyes .;-;年轻人似乎总是觉得他们必须做些什么来保护自己的发际线，或者抵抗眼角的细纹。;-;年轻人似乎总觉得自己必须做点什么来捍卫自己的发际线，或者抵抗在眼角爬升的细纹。;-;年轻人似乎总是觉得他们必须做些什么来捍卫自己的发际线，或者抵制他们眼角爬上来的细纹。;-;1x2;1x3;2x3
With earlier doubts and fears now all but dissipated , she now felt at ease with minor plastic surgery , she says , and acknowledges that it had become somewhat addictive .;-;她说，随着早先的怀疑和恐惧现在几乎消失，她现在对小整形手术感到放心，并承认它已经变得有点上瘾了。;-;她说，早先的疑虑和恐惧现在几乎都烟消云散了，她现在对小整形手术感到很自在，并承认它已经变得有些上瘾。;-;她说，随着早先的怀疑和恐惧几乎消散，她现在对小整容手术感到放心，并承认它已经变得有些上瘾。;-;1-2;1-3;2-3
The major barriers to the use of rapid testing seem to be a lack of guidance on when and how to use the tests , coupled with concerns about their accuracy .;-;使用快速检测的主要障碍似乎是缺乏关于何时和如何使用检测的指导，以及对其准确性的担忧。;-;使用快速测试的主要障碍似乎是缺乏关于何时以及如何使用测试的指导，以及对其准确性的担忧。;-;使用快速测试的主要障碍似乎是缺乏关于何时以及如何使用测试的指导，以及对测试准确性的担忧。;-;1-2;1-3;2-3
Staff at a specialist care unit did not attempt to resuscitate a woman with epilepsy , learning difficulties and sleep apnoea when she was found unconscious , an inquest heard .;-;一项调查显示，一名患有癫痫、学习困难和睡眠呼吸暂停的女性在被发现昏迷时，专科护理室的工作人员没有尝试对其进行复苏。;-;当一名患有癫痫、学习困难和睡眠呼吸暂停的妇女被发现昏迷时，一家专科护理部门的工作人员并未试图对她进行复苏。;-;一项调查显示，专科护理单位的工作人员在发现一名患有癫痫，学习困难和睡眠呼吸暂停的妇女被发现失去知觉时，没有试图复苏她。;-;1x2;1-3;2x3
The public urgently needs to treat COVID-19 as the health emergency it is to prevent the health care system from being overwhelmed;-;公众迫切需要将COVID-19作为急诊科来预防医疗系统的崩溃。;-;公众迫切需要将COVID-19视为突发卫生事件，以防止医疗保健系统不堪重负;-;公众迫切需要将COVID-19视为卫生紧急情况，以防止卫生保健系统不堪重负;-;1x2;1x3;2-3
The company will highlight this , as well as its own COVID-19 vaccine and therapeutic programs , in addition to its portfolio of assets in oncology , vaccines .;-;该公司将突出2019冠状病毒疾病疫苗和治疗项目，以及其在肿瘤、疫苗方面的投资组合。;-;除了在肿瘤学、疫苗方面的资产组合外，该公司还将强调这一点，以及自己的COVID-19疫苗和治疗计划。;-;除了肿瘤学，疫苗方面的资产组合外，该公司还将强调这一点，以及其自己的COVID-19疫苗和治疗计划。;-;1x2;1x3;2-3
Mr Turco said he had since received training and has had his first aid qualifications updated .;-;图尔科表示，他后来接受了培训，并更新了急救资格。;-;图尔科先生说，他已经接受了培训，并更新了他的急救资格。;-;Turco先生说，他已经接受了培训，并更新了他的急救资格。;-;1x2;1x3;2-3
Nursing homes are still taking days to get back Covid-19 test results as many shun the Trump administration 's central strategy to limit the spread of the virus among old and sick Americans .;-;养老院2019冠状病毒疾病检测结果仍需几天时间，因为许多人回避了特朗普政府限制病毒在老年和患病美国人中传播的中心战略。;-;疗养院仍需要几天时间才能获得Covid-19检测结果，因为许多人回避特朗普政府限制病毒在美国老人和病人中传播的核心战略。;-;养老院仍然需要几天时间才能取回Covid-19测试结果，因为许多人回避特朗普政府限制病毒在老年人和生病的美国人中传播的核心战略。;-;1x2;1x3;2-3
In the fruit , as well as being attacked by the larvae , the holes and spaces formed by the voracious eaters can invite secondary pathogens into the tomato , causing it to rot .;-;在果实中，由于受到幼虫的攻击，贪婪的食客形成的洞和空间会将次级病原体引入番茄，导致番茄腐烂。;-;在果实中，除了受到幼虫的攻击，贪婪的食者形成的孔洞和空间会将次生病原体引入番茄，导致番茄腐烂。;-;在果实中，以及被幼虫攻击，贪婪的食客形成的洞和空间可以邀请继发性病原体进入番茄，导致其腐烂。;-;1-2;1-3;2-3
He also mentions that next year marks the 20th anniversary of SCO , and activities like art exhibitions , film festivals , student football tournament and boxing tournament will be held in member countries .;-;他还提到，明年是上海合作组织成立20周年，成员国将举办艺术展、电影节、学生足球赛和拳击赛等活动。;-;他还提到，明年是上合组织成立20周年，成员国将举办艺术展、电影节、学生足球赛、拳击赛等活动。;-;他还提到，明年是上合组织成立20周年，将在成员国举办艺术展览、电影节、学生足球锦标赛和拳击比赛等活动。;-;1-2;1-3;2-3
Romanelli , who has spent six years living in China , attributed this exceptional performance in part to the government 's comprehensive approach to public health measures and policies that protect business and incentivize investment .;-;在中国生活了六年的罗曼内利将这一出色表现部分归因于政府对公共卫生措施和政策的全面态度，这些措施和政策保护了企业并激励了投资。;-;在中国生活了六年的Romanelli将这一卓越表现部分归功于政府对保护商业和激励投资的公共卫生措施和政策采取的综合方法。;-;在中国生活了六年的罗曼内利将这一卓越的表现部分归因于政府对公共卫生措施和政策的全面措施，以保护企业和激励投资。;-;1x2;1x3;2-3
Seventy percent of the late sleepers said they could sleep seven hours a day , and nearly 8 percent said they suffered from severe sleep deprivation , with average sleep of five hours or less .;-;70%的晚睡者说他们一天可以睡七个小时，近8%的人说他们严重缺乏睡眠，平均睡眠时间不超过五个小时。;-;70%的晚睡者表示他们每天可以睡7小时，近8%的人表示他们患有严重的睡眠剥夺，平均睡眠时间为5小时或更少。;-;百分之七十的晚睡者表示他们每天可以睡七个小时，近8%的人说他们患有严重的睡眠剥夺，平均睡眠时间为五个小时或更短。;-;1-2;1-3;2-3
The university was chosen to house the centre because it has a reputation for research into the disease .;-;这所大学被选为该中心的所在地，因为它以研究该疾病而闻名。;-;该大学被选为该中心的所在地，因为它在研究该疾病方面享有盛誉。;-;该大学被选为该中心的所在地，因为它在研究这种疾病方面享有盛誉。;-;1-2;1-3;2-3
Using a cat teaser to simulate bird or tiny animal can let the cat enjoy the happiness of hunting , and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture .;-;用猫咪挑逗器来模拟鸟或小动物，可以让猫享受狩猎的快乐，充分高质量的运动可以减少咬人或破坏家具的行为。;-;用猫戏弄来模拟小鸟或小动物，可以让猫享受狩猎的快乐，而充足优质的运动可以减少咬人或破坏家具的行为。;-;用猫咪预告片来模拟鸟类或小动物，可以让猫咪享受狩猎的快乐，而充足、高质量的运动可以减少咬人或破坏家具的行为。;-;1x2;1x3;2x3
The numbers suggest a basic disagreement among the Trump administration , state health officials and nursing home administrators over the best way to test this population and how to strike the right balance between speed and accuracy .;-;这些数字表明，特朗普政府、州卫生官员和养老院管理人员在测试这一人群的最佳方式以及如何在速度和准确性之间取得正确平衡方面存在根本分歧。;-;这些数字表明，特朗普政府、州卫生官员和疗养院管理人员在测试这一人群的最佳方法以及如何在速度和准确性之间取得适当平衡方面存在基本分歧。;-;这些数字表明，特朗普政府，州卫生官员和养老院管理人员在测试这一人群的最佳方式以及如何在速度和准确性之间取得适当的平衡方面存在根本分歧。;-;1-2;1-3;2-3
Europe 's fur industry is back in the spotlight after Denmark 's mass culling of millions of mink following an outbreak of coronavirus at farms in the country .;-;在丹麦农场爆发冠状病毒后，丹麦大规模扑杀了数百万只水貂，欧洲毛皮业再次成为人们关注的焦点。;-;在该国农场爆发冠状病毒后，丹麦大规模扑杀数百万只貂皮后，欧洲的皮草业重新成为人们关注的焦点。;-;在丹麦在该国农场爆发冠状病毒后大规模扑杀数百万水貂之后，欧洲的毛皮业又回到了聚光灯下。;-;1x2;1x3;2x3
He emphasizes that this year , with the support of the provincial sports bureau and the local governments , they finally tore down a collective barn and made room for the laying of the new court .;-;他强调，今年，在省体育局和地方政府的支持下，他们终于拆除了一个集体谷仓，为铺设新球场腾出了空间。;-;他强调，今年，在省体育局和地方政府的支持下，他们终于拆除了一个集体谷仓，腾出地方铺设新球场。;-;他强调，今年，在省体育局和地方政府的支持下，他们终于拆除了集体谷仓，为新球场的铺设腾出了空间。;-;1-2;1-3;2-3
Sun says pet owners should avoid their pets having unnecessary contacts with other pets or humans during the pandemic , and when returning home from outside , pet owners should wash their hands first before touching their pets .;-;孙说，宠物主人应该避免他们的宠物在大流行期间与其他宠物或人类有不必要的接触，从外面回家时，宠物主人应该在接触宠物之前先洗手。;-;孙说，在疫情期间，宠物主人应避免宠物与其他宠物或人类进行不必要的接触，从外面回家时，宠物主人应先洗手，然后再接触宠物。;-;孙说，宠物主人应避免他们的宠物在大流行期间与其他宠物或人类发生不必要的接触，当从外面回家时，宠物主人在触摸宠物之前应先洗手。;-;1-2;1-3;2-3
The developers are applying for regulatory approval after trial results showed it protected 70 % of people .;-;在试验结果显示它保护了70%的人后，开发商正在申请监管部门的批准。;-;在试验结果显示它保护了70%的人之后，开发商正在申请监管部门的批准。;-;在试验结果显示它保护了70%的人之后，开发商正在申请监管部门的批准。;-;1-2;1-3;2-3
The young woman , 18 at the time , had herself eyelids cut , with the permission of her mother , when she graduated from high school three years earlier , and that had made her feel more confident .;-;这位当时18岁的年轻女子在三年前高中毕业时，在母亲的允许下割下了眼睑，这让她更加自信。;-;这位当时18岁的年轻女子在三年前高中毕业时，在她母亲的允许下，割掉了自己的眼睑，这让她更加自信。;-;当时这名18岁的年轻女子在三年前高中毕业时，在母亲的允许下，自己割了眼睑，这使她感到更加自信。;-;1-2;1-3;2-3
What McMahon , her family and the rest of us choose to do in the coming weeks will likely lay the groundwork for the pandemic 's path during the long cold winter that follow this winter .;-;麦克马洪、她的家人和我们其他人在未来几周内选择做的事情，很可能会为今年冬天之后漫长寒冷的冬季期间大流行的路径奠定基础。;-;麦克马洪、她的家人和我们其他人在未来几周内选择做的事情可能会为今年冬天之后漫长寒冷的冬天中的流行病路径奠定基础。;-;麦克马洪、她的家人和我们其他人在未来几周内选择做的事情，可能会为今年冬天漫长寒冷的冬天的大流行之路奠定基础。;-;1-2;1x3;2x3
Mink have caught the virus from humans , but genetic detective work has shown that in a small number of cases the virus seems to have passed the other way , with the virus spreading from mink back to humans .;-;水貂从人类身上感染了病毒，但基因检测工作表明，在少数情况下，病毒似乎是通过另一种途径传播的，病毒从水貂传播回人类。;-;水貂已经从人类身上感染了病毒，但基因检测工作表明，在少数情况下，病毒似乎以相反的方式传播，病毒从水貂身上传播回人类。;-;水貂从人类身上感染了病毒，但基因侦探工作表明，在少数情况下，病毒似乎已经以另一种方式传播，病毒从水貂传播回人类。;-;1-2;1-3;2-3
We have staff who have moved out to live elsewhere in order to protect relatives at home , staff who have cancelled holidays , who are n't visiting their loved ones because they 're dedicated to working here and they see the urgency .;-;为了保护家里的亲戚，我们有一些员工搬出去别处居住，有一些员工取消了假期，没有去探望他们的亲人，因为他们致力于在这里工作，他们看到了紧迫性。;-;我们有工作人员为了保护家里的亲戚而搬到别处生活，有工作人员取消了假期，没有探望亲人，因为他们致力于在这里工作，他们看到了紧迫性。;-;我们有员工为了保护家里的亲戚而搬到其他地方居住，有取消假期的员工，他们没有探望亲人，因为他们致力于在这里工作，他们看到了紧迫性。;-;1x2;1x3;2x3
Mink , like their close relatives , ferrets , are known to be susceptible to coronavirus , and like humans , they can show a range of symptoms , from no signs of illness at all to severe problems , such as pneumonia .;-;众所周知，水貂和它们的近亲雪貂一样容易感染冠状病毒，而且和人类一样，它们也会表现出一系列症状，从根本没有疾病迹象到肺炎等严重问题。;-;众所周知，水貂和它们的近亲雪貂一样容易感染冠状病毒，并且与人类一样，它们会表现出一系列症状，从完全没有疾病迹象到严重的问题，如肺炎。;-;水貂和它们的近亲雪貂一样，已知对冠状病毒敏感，并且像人类一样，它们可以表现出一系列症状，从根本没有疾病迹象到严重的问题，如肺炎。;-;1-2;1-3;2-3
In this brief scene we are given a snapshot of the mindset of Chinese in their 20s who are in love with nightlife , but are intent on preserving their physical health , including looks , even as they burn the candle at both ends .;-;在这个简短的场景中，我们看到了20多岁的中国人的心态，他们热爱夜生活，但却致力于保护自己的身体健康，包括容貌，即使他们两头都点着蜡烛。;-;在这个简短的场景中，我们看到了20多岁的中国人的心态快照，他们热爱夜生活，但一心想要保持身体健康，包括外表，即使他们两头都烧着蜡烛。;-;在这个简短的场景中，我们看到了20多岁的中国人的心态，他们热爱夜生活，但即使两端都燃烧着蜡烛，他们也打算保持身体健康，包括外表。;-;1x2;1x3;2x3
Every time the virus spreads between animals it changes , and if it changes too much from the one that is circulating within humans at the moment , that might mean that any vaccine or treatment that will be produced soon might not work as well as it should do .;-;每次病毒在动物之间传播时，它都会发生变化，如果它与目前在人类体内传播的病毒相比变化太大，这可能意味着即将生产的任何疫苗或治疗方法都可能无法发挥应有的作用。;-;每次病毒在动物之间传播时，它都会发生变化，如果它与目前在人类体内传播的病毒相比变化太大，这可能意味着即将生产的任何疫苗或治疗方法可能无法发挥应有的作用.;-;每当病毒在动物之间传播时，它都会发生变化，如果它与目前在人类体内传播的病毒变化太大，这可能意味着任何即将生产的疫苗或治疗方法都可能无法正常工作。;-;1-2;1x3;2x3
The results come hot on the heels of similar results from Pfizer , and add to growing confidence that vaccines can help end the pandemic .;-;这一结果紧随辉瑞的类似结果而来，并增强了人们对疫苗有助于结束大流行的信心。;-;该结果紧随辉瑞的类似结果之后，并增加了人们对疫苗可以帮助结束大流行的信心。;-;这些结果紧随辉瑞公司的类似结果之后，并增加了人们对疫苗可以帮助结束大流行的信心。;-;1-2;1-3;2-3
As officials continue to warn about traveling over the holidays amid the fall surge , health experts are also investigating the virus ' impact on children .;-;随着官员们继续警告人们在秋季高峰期间旅行，卫生专家也在调查病毒对儿童的影响。;-;由于官员们继续警告在秋季激增期间假期旅行，健康专家也在调查该病毒对儿童的影响。;-;随着官员们继续警告在秋季激增的情况下在假期旅行，卫生专家也在调查该病毒对儿童的影响。;-;1-2;1-3;2-3
