origin;-;baidu;-;google;-;bing;-;1x2;1x3;2x3
He had flickered into life with a birdie at the ninth , and when he stroked in another 25 footer for birdie on the 10th , the needle surged again .;-;他在第九节和一只小鸟一起摇摇晃晃地进入了生命，当他在第十节又一次为小鸟划出25英尺的距离时，球针再次猛地一跳。;-;他在9号洞抓到一只小鸟，一闪而过，当他在10号洞又击球25英尺抓到小鸟时，针再次飙升。;-;他在第九个小鸟身上闪烁着生命，当他在10号为小鸟在另一个25英尺的小鸟中抚摸时，针头再次飙升。;-;1x2;1x3;2x3
In the quest to deal with the challenges of the pandemic while also improving his performances on track , Hamilton has been trying new things .;-;为了应对疫情的挑战，同时提高自己的表现，汉密尔顿一直在尝试新事物。;-;为了应对大流行的挑战，同时提高他在赛道上的表现，汉密尔顿一直在尝试新事物。;-;为了应对大流行的挑战，同时提高他在赛道上的表现，汉密尔顿一直在尝试新事物。;-;1-2;1-3;2-3
With the tournament currently scheduled to begin on January 18 , that would leave players very little time after being confined to a hotel room for two weeks .;-;由于锦标赛目前计划于1月18日开始，这将使球员们在被限制在酒店房间两周后几乎没有时间。;-;由于比赛目前定于1月18日开始，球员们在被限制在酒店房间两周后几乎没有时间。;-;由于比赛目前定于1月18日开始，这将使球员在被限制在酒店房间两周后几乎没有时间。;-;1-2;1-3;2-3
Head coach Zhao Hongbo on Saturday told Xinhua that the team has been training continuously since March despite competitions being canceled in the first half of the year due to the pandemic .;-;主教练赵洪波周六告诉新华社，尽管由于疫情，上半年的比赛被取消，但该队自3月份以来一直在持续训练。;-;主教练赵洪波周六告诉新华社，尽管由于大流行而取消了上半年的比赛，但该队自3月以来一直在持续训练。;-;主教练赵洪波周六告诉新华社，尽管由于大流行，今年上半年比赛被取消，但球队自3月以来一直在持续训练。;-;1-2;1-3;2-3
They made a flying start to their campaign , winning five of their first six matches , before faltering and suffering four consecutive defeats in the latter stages of the group phase .;-;在小组赛的最后阶段，他们取得了一个快速的开局，在前六场比赛中赢得了五场比赛，之后又在小组赛的最后阶段步履蹒跚，连续四场失利。;-;他们的赛季开局不错，在前六场比赛中赢了五场，然后在小组赛的后期步履蹒跚，连续四场失利。;-;他们在赛季中取得了一个良好的开端，在前六场比赛中赢得了五场胜利，然后在小组赛后期阶段步履蹒跚并遭遇了四连败。;-;1x2;1x3;2x3
But now she is stuck in her home city , living with her parents and wondering whether she will ever play tennis professionally again .;-;但现在她被困在自己的家乡城市，和父母住在一起，不知道自己是否还会再打职业网球。;-;但现在她被困在家乡，和父母住在一起，想知道她是否会再次打职业网球。;-;但现在她被困在家乡，和父母住在一起，想知道她是否会再次打职业网球。;-;1-2;1-3;2-3
She said the league has made minor adjustments to prioritize safety such as removing punt returns , kickoffs and kick returns from the game to limit plays that can often result in injuries .;-;她说联盟已经做了一些小的调整来优先考虑安全问题，比如取消比赛中的平底球、开球和回球，以限制经常导致受伤的比赛。;-;她说联盟已经进行了一些小调整，以优先考虑安全性，例如取消比赛中的弃踢、开球和回踢，以限制经常导致受伤的比赛。;-;她说，联盟已经做出了一些小的调整，以优先考虑安全，例如从比赛中移除平底船返回，开球和踢回，以限制经常导致受伤的比赛。;-;1x2;1x3;2x3
Players and coaches were confined to four walls for the entirety of the quarantine , only opening the room door to collect food , get tested for the virus and dispose of rubbish .;-;在整个隔离期间，球员和教练被限制在四面墙内，只打开房间的门来收集食物、进行病毒检测和处理垃圾。;-;在整个隔离期间，球员和教练都被限制在四堵墙内，只有打开房间门来收集食物、接受病毒检测和处理垃圾。;-;在整个隔离期间，球员和教练被限制在四面墙内，只打开房间门收集食物，接受病毒检测并处理垃圾。;-;1-2;1-3;2-3
We were greatly appreciative toward the city for giving us such a high honor and to be able to receive something like that in another country for us is a monument to a moment .;-;我们非常感激这座城市给予我们如此高的荣誉，能够在另一个国家接受这样的东西对我们来说是一个时刻的纪念碑。;-;我们非常感谢这座城市给了我们如此崇高的荣誉，能够在另一个国家获得这样的荣誉对我们来说是一个时刻的纪念碑。;-;我们非常感谢这座城市给予我们如此高的荣誉，能够在另一个国家获得这样的东西对我们来说是一个时刻的纪念碑。;-;1-2;1-3;2-3
His stunning routines , especially for his long program performed to House of the Rising Sun , earned rave reviews from fans online and proved his hard work this year has not been in vain .;-;他精彩的表演，尤其是他在《朝阳之家》中的长篇节目，在网上赢得了粉丝们的好评，证明了他今年的努力并没有白费。;-;他惊人的套路，尤其是他为旭日之家演出的长节目，在网上赢得了粉丝的好评，证明了他今年的努力并没有白费。;-;他令人惊叹的套路，特别是他为《旭日之家》表演的长篇节目，在网上赢得了粉丝的好评如潮，并证明了他今年的辛勤工作没有白费。;-;1x2;1x3;2x3
The low prize money on offer at smaller events and traveling costs mean players outside the top 100 often live hand to mouth .;-;在小型活动中提供的低奖金和旅行费用意味着，排名前100名以外的玩家经常亲临现场。;-;小型赛事提供的低奖金和旅行费用意味着前100名以外的玩家通常只能勉强糊口。;-;在小型赛事中提供的低奖金和旅行费用意味着前100名以外的玩家经常面对面。;-;1x2;1x3;2x3
He will have down times , he will have the odd disaster , but my god , the highs more than make up for it because when he is on , he 's different class .;-;他会有低谷时期，他会有奇怪的灾难，但我的天啊，高潮不仅弥补了这一点，因为当他上场时，他是不同的阶级。;-;他会有低谷时期，他会有奇怪的灾难，但我的上帝，高潮足以弥补它，因为当他上场时，他是不同的阶级。;-;他会有低迷的时刻，他会有奇怪的灾难，但我的天哪，高潮弥补了这一点，因为当他上场时，他是不同的阶级。;-;1-2;1-3;2-3
How they 've been performing at such a young age , how it would be great for us to get our hands on them , be able to work with them and start forming the team .;-;他们在这么小的时候表现如何，如果我们能接触到他们，能够与他们合作并开始组建团队，那将是多么棒的事情。;-;他们在这么年轻的时候表现如何，如果我们能够接触到他们，能够与他们一起工作并开始组建团队，这对我们来说是多么的棒。;-;他们在这么小的年纪就表现得如何，如果我们能接触到他们，能够与他们合作并开始组建团队，那将是多么棒。;-;1-2;1-3;2-3
The biggest challenge is to get used to the intensity , pace and physicality in competitions of the professional league and I believe my experience playing in the US will help me make a smooth transition .;-;最大的挑战是适应职业联赛比赛的强度、节奏和体能，我相信我在美国的经验将帮助我顺利过渡。;-;最大的挑战是要适应职业联赛的强度、节奏和身体素质，我相信我在美国的比赛经验将帮助我顺利过渡。;-;最大的挑战是适应职业联赛比赛的强度，速度和身体素质，我相信我在美国踢球的经验将帮助我顺利过渡。;-;1x2;1x3;2x3
Those are the things that he brings and trying to negate that is difficult because he is a relatively resilient character who will continue to bring that irrespective of how the game 's going for them .;-;这些都是他带来的东西，试图否认这一点是很困难的，因为他是一个相对有韧性的角色，无论比赛进展如何，他都会继续带来这些东西。;-;这些是他带来并试图否定的东西是困难的，因为他是一个相对有弹性的角色，无论游戏如何进行，他都会继续带来这些。;-;这些都是他带来的东西，试图否定这很困难，因为他是一个相对有弹性的角色，无论游戏如何发展，他都会继续带来这些东西。;-;1x2;1x3;2-3
The opportunity to earn an invitation to the Masters and stand at that first tee was my dream , and to have it come true in 1975 remains one of the greatest highlights of my career and life .;-;有机会获得大师赛的邀请并站在第一个发球台上是我的梦想，1975年实现这一梦想仍然是我职业生涯和生活中最精彩的时刻之一。;-;有机会获得美国大师赛的邀请并站在第一个发球台上是我的梦想，而在1975年实现它仍然是我职业生涯和生活中最大的亮点之一。;-;有机会获得大师赛的邀请并站在第一个发球台上是我的梦想，在1975年实现它仍然是我职业生涯和生活中最大的亮点之一。;-;1-2;1-3;2-3
I 've played great this week and it was really hard to hold the emotions all the way to the end , but I 'm really happy the way it played out , and the way I played too .;-;本周我踢得很好，很难一直保持情绪到最后，但我真的很高兴比赛的结果，我也很高兴比赛的方式。;-;这周我打得很好，一直到最后都很难控制住情绪，但我真的很高兴它的表现方式，我也很高兴。;-;这周我打得很棒，真的很难把情绪一直保持到最后，但我真的很开心，它的表现方式，以及我打球的方式。;-;1x2;1x3;2x3
We fought an excellent first half with good execution and defense , but we failed to enlarge the advantage during the rest of the time and made a few turnovers before the buzzer , which raised alarm bells for us .;-;我们上半场打得很好，执行力和防守都很好，但在剩下的时间里我们没能扩大优势，在蜂鸣器响起之前我们犯了一些失误，这给我们敲响了警钟。;-;上半场我们打得非常出色，执行力和防守都不错，但是在剩下的时间里我们没能扩大优势，在压哨前出现了几次失误，这给我们敲响了警钟。;-;我们在上半场打出了出色的表现，执行力和防守都很好，但在剩下的时间里，我们未能扩大优势，在蜂鸣器响起之前进行了几次换人，这给我们敲响了警钟。;-;1-2;1x3;2x3
However , despite missing the usual cheers of approval from the stands , the Chinese skaters were buoyed to compete in their first proper competition this year and get a better idea of how their preparations for the 2022 Winter Olympics are progressing .;-;然而，尽管错过了看台上通常的欢呼声，中国滑冰选手们还是被鼓舞着参加今年的第一场正式比赛，更好地了解2022年冬奥会的筹备工作进展情况。;-;然而，尽管错过了看台上通常的欢呼声，但中国滑手们还是被鼓舞着参加了今年的第一次正式比赛，并更好地了解了他们为2022年冬季奥运会所做的准备工作进展情况。;-;然而，尽管错过了看台上通常的认可欢呼声，但中国滑冰运动员还是被鼓舞着参加了今年的第一次正式比赛，并更好地了解了他们对2022年冬季奥运会的准备工作的进展。;-;1-2;1-3;2-3
International table tennis events restarted in China , which not only responds to the expectations of table tennis fans around the world , but also provides a good opportunity to show the achievements of China 's epidemic prevention and control to the world .;-;国际乒乓球赛事在中国重启，这不仅回应了世界各地乒乓球爱好者的期望，也为向世界展示中国疫情防控成果提供了良好的机会。;-;国际乒乓球赛事在中国重启，不仅回应了全球乒乓球迷的期待，也为向世界展示中国疫情防控成果提供了良好契机。;-;国际乒乓球赛事在中国重启，不仅回应了全世界乒乓球迷的期待，也为向世界展示中国疫情防控成果提供了良机。;-;1-2;1-3;2-3
Perez can be anonymous some weekends , but then he can produce these fine drives that come out of nowhere , to be best of the rest or even snatch a podium , which he has done so many times in midfield machinery .;-;佩雷斯可以在一些周末匿名，但之后他可以创造出这些无名小卒的精彩驱动力，成为其他人中的佼佼者，甚至抢夺领奖台，这是他在中场机器中多次做到的。;-;佩雷斯在某些周末可能是匿名的，但随后他可以创造出这些不知从何而来的精美驱动器，成为其他人中的佼佼者，甚至抢夺领奖台，他在中场机器​​上已经做过很多次了。;-;佩雷斯可以在一些周末匿名，但随后他可以产生这些无处不在的精细驱动，成为其余的最佳选择，甚至抢走领奖台，他在中场机器中已经做了很多次。;-;1x2;1x3;2x3
Both players will return to their clubs for further assessment before the Premier League resumes this weekend .;-;在本周末英超联赛恢复之前，两名球员都将回到各自的俱乐部进行进一步评估。;-;在本周末英超联赛恢复之前，两名球员都将返回俱乐部进行进一步评估。;-;这两名球员都将在本周末英超联赛恢复之前返回俱乐部进行进一步评估。;-;1-2;1-3;2-3
The situation was complicated by the pandemic , with neither wanting to increase Hamilton 's risk of catching coronavirus , which could have derailed his season .;-;疫情使情况变得复杂，两人都不想增加汉密尔顿感染冠状病毒的风险，这可能会让他的赛季出轨。;-;大流行使情况变得复杂，双方都不想增加汉密尔顿感染冠状病毒的风险，这可能会使他的赛季脱轨。;-;大流行使情况变得复杂，双方都不想增加汉密尔顿感染冠状病毒的风险，这可能会破坏他的赛季。;-;1x2;1x3;2x3
Hamilton and Wolff had put off contract talks because they wanted to secure the drivers ' and constructors ' championships first .;-;汉密尔顿和沃尔夫推迟了合同谈判，因为他们想先获得车手和建设者的冠军。;-;汉密尔顿和沃尔夫推迟了合同谈判，因为他们想首先获得车手和车队的冠军。;-;汉密尔顿和沃尔夫推迟了合同谈判，因为他们想首先确保车手和车队的冠军。;-;1-2;1-3;2-3
He was expected to miss two months but returned two weeks early and has played in the last three Scarlets matches .;-;他本应缺席两个月的比赛，但提前两周复出，并参加了最近三场红牌比赛。;-;预计他将缺席两个月，但提前两周返回，并参加了最近三场Scarlets比赛。;-;他预计会缺席两个月，但提前两周回归，并参加了过去三场猩红队的比赛。;-;1x2;1x3;2-3
Dustin Johnson 's record-breaking Masters victory owed plenty to soft November conditions but he also demonstrated qualities that make him close to the complete package as a player .;-;达斯汀·约翰逊打破大师赛记录的胜利在很大程度上归功于11月的软环境，但他也展示了让他接近完整阵容的品质。;-;达斯汀约翰逊破纪录的大师赛胜利很大程度上归功于十一月的疲软条件，但他也展示了使他接近完整球员的品质。;-;达斯汀·约翰逊打破纪录的大师赛胜利很大程度上归功于11月的疲软条件，但他也表现出了使他作为一名球员接近完整包装的品质。;-;1x2;1x3;2x3
Fairways and landing areas were easier to find because of the absence of bounce and run .;-;由于没有弹跳和跑动，球道和着陆区更容易找到。;-;由于没有弹跳和跑动，球道和着陆区更容易找到。;-;球道和着陆区更容易找到，因为没有反弹和运行。;-;1-2;1x3;2x3
A review has been ordered by racecourse bosses after all but one runner was disqualified from a race at Fontwell .;-;除了一名选手外，所有选手都被取消了方韦尔的比赛资格，赛场老板已下令对其进行审查。;-;赛马场老板已经下令进行审查，但只有一名选手被取消参加方特维尔比赛的资格。;-;赛马场老板已经下令进行审查，毕竟只有一名跑步者被取消了在Fontwell比赛的资格。;-;1x2;1x3;2x3
