origin;-;baidu;-;google;-;bing;-;1x2;1x3;2x3
As I approached the center of the site , I could make out earthen mounds and some similar remnants of walls .;-;当我走近遗址的中心时，我能辨认出土堆和一些类似的墙壁遗迹。;-;当我接近场地中心时，我可以辨认出土丘和一些类似的墙壁残余物。;-;当我接近遗址的中心时，我可以辨认出土丘和一些类似的墙壁残骸。;-;1x2;1-3;2x3
" The living environment has improved over the past two years , and so has the public observance of social codes , " Li says .;-;李说：“在过去的两年里，生活环境得到了改善，公众遵守社会规范的情况也得到了改善。”。;-;“过去两年，生活环境有所改善，公众遵守社会规范的情况也有所改善，”李说。;-;“过去两年来，生活环境有所改善，公众对社会准则的遵守情况也有所改善，”李说。;-;1-2;1-3;2-3
There 's a risk , he says , that when his generation stops cultivating the land , the knowledge accumulated over the centuries by local communities could vanish altogether .;-;他说，当他这一代人停止耕种土地时，当地社区数百年来积累的知识可能会完全消失。;-;他说，有一种风险，当他这一代人停止耕种土地时，当地社区数百年来积累的知识可能会完全消失。;-;他说，当他这一代人停止耕种土地时，当地社区几个世纪以来积累的知识可能会完全消失。;-;1x2;1x3;2x3
Growing stress from life and work is one of the reasons why people are seeking more ways to rejuvenate themselves .;-;来自生活和工作的压力越来越大，这也是人们寻求更多方式使自己恢复活力的原因之一。;-;来自生活和工作的压力越来越大，是人们寻求更多方式来恢复活力的原因之一。;-;生活和工作带来的压力越来越大，这是人们寻求更多恢复活力的方法的原因之一。;-;1x2;1x3;2x3
" Making popcorn in the wok is actually very good for intensifying the patina of the wok .;-;“在锅里做爆米花实际上有助于强化锅的铜绿。;-;“在锅里做爆米花实际上非常有助于增强锅的光泽。;-;“在炒锅里制作爆米花实际上对加强炒锅的铜绿非常有益。;-;1x2;1x3;2x3
The landscape around the village is dotted with abbeys , monasteries and pilgrimage sites famous for apparitions of the Virgin Mary .;-;村庄周围的景观点缀着修道院、修道院和以圣母玛利亚的幽灵而闻名的朝圣场所。;-;村庄周围的景观点缀着以圣母玛利亚显灵而闻名的修道院、修道院和朝圣地。;-;村庄周围的景观点缀着修道院，修道院和以圣母玛利亚的幻影而闻名的朝圣地。;-;1-2;1-3;2-3
Sustainability in personal health and that in the natural world are expected to complement and exert a positive influence on each other , she noted .;-;她指出，个人健康的可持续性和自然界的可持续性有望相辅相成，并相互产生积极影响。;-;她指出，个人健康的可持续性和自然界的可持续性有望相互补充并产生积极影响。;-;她指出，个人健康和自然界的可持续性有望相互补充并产生积极影响。;-;1-2;1-3;2-3
Zha Liyou , Chinese consul general to Kolkata , highlighting the importance of Bodh Gaya as a major tourist destination , said that it has the potential to trigger an influx of arrivals from China .;-;中国驻加尔各答总领事查·利友强调了菩提迦耶作为一个主要旅游目的地的重要性，他说，它有可能引发中国游客的涌入。;-;中国驻加尔各答总领事查立友强调菩提伽耶作为主要旅游目的地的重要性，并表示它有可能引发中国游客的大量涌入。;-;中国驻加尔各答总领事扎立友强调了菩提伽耶作为主要旅游目的地的重要性，他说它有可能引发来自中国的入境者涌入。;-;1x2;1-3;2x3
According to Italian law dating back to the Napoleonic era , property ownership passes not to the eldest heir , but instead to every single child .;-;根据意大利追溯到拿破仑时代的法律，财产所有权不是传给最年长的继承人，而是传给每一个孩子。;-;根据可追溯到拿破仑时代的意大利法律，财产所有权不会传给最年长的继承人，而是传给每个孩子。;-;根据可追溯到拿破仑时代的意大利法律，财产所有权不是传给大继承人，而是传给每个孩子。;-;1-2;1-3;2-3
The details were announced at a media conference early this month at Langyuan Vintage , a cultural industrial park in the capital , for the 10th Beijing People Beneficial Cultural Consumption Season .;-;本月初，在首都的文化产业园——朗园酒庄举行的第十届北京市民有益文化消费季的媒体会议上宣布了这些细节。;-;本月初，在首都文化产业园朗园古镇举行的第十届北京人民公益文化消费季的媒体发布会上，公布了具体细节。;-;本月初，在首都文化产业园LangyuanVintage举行的第10届北京人民有益文化消费季的媒体发布会上宣布了这些细节。;-;1x2;1-3;2x3
" It is certainly not a concept suitable for a vaporetto in the Grand Canal or a cargo boat .;-;“这当然不是一个适合大运河中的蒸汽船或货船的概念。;-;“这当然不适合大运河中的汽艇或货船。;-;“这当然不是一个适合大运河汽艇或货船的概念。;-;1x2;1-3;2x3
In an attempt to solve that problem , Salvatore and his brother Marco , 56 , have created Lemon Tours , an agricultural tourism venture to increase awareness of the Sfusato and revitalize the traditions used to cultivate it .;-;为了解决这个问题，Salvatore和56岁的兄弟Marco创建了LemonTours，这是一家农业旅游企业，旨在提高人们对Sfusato的认识，并振兴用于种植它的传统。;-;为了解决这个问题，Salvatore和他56岁的兄弟Marco创建了LemonTours，这是一家农业旅游企业，旨在提高人们对Sfusato的认识并振兴用于种植它的传统。;-;为了解决这个问题，萨尔瓦多和他56岁的兄弟马可创建了LemonTours，这是一个农业旅游企业，旨在提高人们对Sfusato的认识，并振兴用于种植它的传统。;-;1-2;1-3;2-3
As reports of such crimes increased , businesses began closing their doors early , allowing their workers to head home before dark , a trend that continues today .;-;随着此类犯罪报告的增加，企业开始提前关门，允许员工天黑前回家，这一趋势一直持续到今天。;-;随着此类犯罪的报道增多，企业开始提前关门，让员工在天黑前回家，这一趋势一直持续到今天。;-;随着此类犯罪的报道增加，企业开始提前关门，允许工人在天黑前回家，这一趋势一直持续到今天。;-;1-2;1-3;2-3
" I think that people forget that Chinese food actually has such a long history in America dating from the 1840s , and that it is a very important part of the American culinary landscape , " says Young .;-;杨说：“我认为人们忘记了中国菜实际上在美国有着悠久的历史，可以追溯到19世纪40年代，它是美国烹饪景观中非常重要的一部分。”。;-;“我认为人们忘记了中餐在美国实际上从1840年代就拥有如此悠久的历史，并且它是美国烹饪景观中非常重要的一部分，”杨说。;-;“我认为人们忘记了，中国菜实际上在美国有着悠久的历史，可以追溯到19世纪40年代，而且它是美国烹饪景观中非常重要的一部分，”Young说。;-;1x2;1x3;2x3
They accelerated their plans , and got married in Carrie 's mother 's backyard in 2009 , right after their son was born .;-;他们加快了计划，2009年，儿子刚出生，他们就在嘉莉母亲的后院结婚了。;-;他们加快了他们的计划，并于2009年在他们儿子出生后在嘉莉母亲的后院结婚。;-;他们加快了计划，并于2009年在凯莉母亲的后院结婚，就在他们的儿子出生后。;-;1-2;1-3;2-3
The answer is no according to an article by the Ganyong hotel research institute published on meadin.com , a commercial property information provider .;-;根据甘永酒店研究院在meadin上发表的一篇文章，答案是否定的。com，一家商业地产信息提供商。;-;根据商业地产信息提供商meadin.com上发表的赣永酒店研究所的一篇文章，答案是否定的。;-;根据甘永酒店研究所在商业地产信息提供商meadin.com上发表的一篇文章，答案是否定的。;-;1-2;1-3;2-3
However , that need for speed to raise the foils means saving Venice wo n't be as easy as switching to electric , said Dr Pierpaolo Campostrini , managing director of CORILA , which studies the lagoon system in Venice .;-;然而，研究威尼斯泻湖系统的CORILA公司董事总经理PierpaoloCampostrini博士说，需要提高速度来提高箔片，这意味着拯救威尼斯不会像改用电力那么容易。;-;然而，研究威尼斯泻湖系统的CORILA董事总经理PierpaoloCampostrini博士说，提高水箔速度的需要意味着拯救威尼斯不会像改用电动那样容易。;-;然而，提高箔片速度的需求意味着拯救威尼斯并不像改用电力那么容易，CORILA的董事总经理PierpaoloCampostrini博士说，该公司研究威尼斯的泻湖系统。;-;1-2;1-3;2-3
Correction : This feature has been updated to clarify the description of how waat gai faan is cooked .;-;更正：此功能已更新，以澄清对waatgaifaan烹饪方式的描述。;-;更正：此功能已更新，以阐明如何烹制waatgaifaan的描述。;-;更正：此功能已更新，以阐明如何烹饪waatgaifaan的描述。;-;1x2;1x3;2-3
A " social orchard " with fresh produce has been created , bringing together groups of children for lessons on rural life , while a gastronomy school launches this year .;-;一个有新鲜农产品的“社交果园”已经建立，将一群孩子聚集在一起，学习农村生活，而一所美食学校今年也成立了。;-;一个种植新鲜农产品的“社会果园”已经建成，将儿童群体聚集在一起学习农村生活，而今年还将开设一所美食学校。;-;一个拥有新鲜农产品的“社会果园”已经建成，将一群儿童聚集在一起，学习农村生活，而一所美食学校今年也开办了。;-;1-2;1-3;2-3
The terracing system exploits the force of gravity to direct rainwater to irrigate the plants .;-;梯田系统利用重力引导雨水灌溉植物。;-;梯田系统利用重力引导雨水灌溉植物。;-;梯田系统利用重力引导雨水灌溉植物。;-;1-2;1-3;2-3
More efforts need to be made to close the gap , given that the proportion stood at 60 percent in developed countries , the CHA said .;-;CHA说，鉴于发达国家的这一比例为60%，需要做出更多努力来缩小这一差距。;-;CHA表示，鉴于发达国家的这一比例为60%，需要做出更多努力来缩小差距。;-;CHA表示，鉴于发达国家的比例为60%，需要做出更多努力来缩小差距。;-;1-2;1-3;2-3
Contributing to Young 's popularity , her books managed to overcome the challenge of explaining the many ethereal Chinese culinary concepts in English , a feat generations of Chinese food writers and lovers are grateful for .;-;杨的书深受欢迎，她克服了用英语解释许多空灵的中国烹饪概念的挑战，这是一个令几代中国美食作家和爱好者感激的壮举。;-;她的书成功地克服了用英语解释许多空灵的中国烹饪概念的挑战，这为杨的受欢迎程度做出了贡献，这是几代中国美食作家和爱好者所感激的壮举。;-;为了促进Young的受欢迎程度，她的书设法克服了用英语解释许多空灵的中国烹饪概念的挑战，这是几代中国美食作家和爱好者感激的壮举。;-;1x2;1x3;2x3
However , he warned that maneuvering the boats at high speed around slower traffic could be difficult , and said that a rethink of the city 's transport is in order before decisions are taken .;-;然而，他警告说，在较慢的交通情况下高速操纵船只可能会很困难，并表示，在做出决定之前，应该重新考虑该市的交通状况。;-;然而，他警告说，在速度较慢的交通中高速操纵船只可能很困难，并表示在做出决定之前，需要重新考虑城市的交通状况。;-;然而，他警告说，在较慢的交通周围高速操纵船只可能很困难，并表示在做出决定之前，重新考虑城市的交通是必要的。;-;1-2;1-3;2-3
One of the smallest and most sustainable resorts in the Maldives , Kudadoo has just 15 overwater residences powered entirely by solar panels .;-;作为马尔代夫最小、最可持续的度假胜地之一，库达多只有15处完全由太阳能电池板供电的水上住宅。;-;作为马尔代夫最小、最可持续的度假村之一，Kudadoo只有15个完全由太阳能电池板供电的水上住宅。;-;库达杜是马尔代夫最小、最具可持续性的度假胜地之一，只有15个完全由太阳能电池板供电的水上住宅。;-;1-2;1-3;2-3
For the hotel industry as a whole , she said the era of hotels only providing beds and meals is becoming a thing of the past .;-;对于整个酒店业而言，她表示，酒店只提供床位和餐饮的时代已经成为过去。;-;对于整个酒店业，她说酒店只提供床和饭菜的时代正在成为过去。;-;她说，对于整个酒店业来说，酒店只提供床和餐的时代正在成为过去。;-;1-2;1-3;2-3
It had n't worked , but now the girl from the bus was walking towards him , and sitting herself next to him on the edge of the rock .;-;这不管用，但现在巴士上的女孩正朝他走来，坐在他旁边的岩石边缘上。;-;它没有奏效，但现在公共汽车上的女孩正朝他走来，坐在他旁边的岩石边缘。;-;它没有奏效，但现在公共汽车上的女孩正朝他走来，坐在他旁边的岩石边缘。;-;1x2;1x3;2-3
Kris was still road tripping with his parents when he picked up Carrie 's message from a San Francisco internet cafe .;-;当克里斯从旧金山的一家网吧收到嘉莉的短信时，他还在和父母一起旅行。;-;当克里斯从旧金山的一家网吧收到嘉莉的信息时，他还在和父母一起旅行。;-;克里斯在和父母一起旅行时，他从旧金山的一家网吧拿起凯莉的信息。;-;1-2;1x3;2x3
Soaring gracefully over the Sydney skyline , the Crown Sydney opened at the end of 2020 after four years of construction and a whopping $ 1 .;-;悉尼皇冠酒店优雅地矗立在悉尼的天际线上，经过四年的建设，耗资高达1美元，于2020年底开业。;-;悉尼皇冠酒店优雅地翱翔在悉尼的天际线上，经过四年的建设和高达1美元的成本，于2020年底开业。;-;皇冠悉尼酒店在悉尼天际线上优雅地翱翔，经过四年的建设和高达1澳元的建设，于2020年底开业。;-;1x2;1x3;2x3
The top 50 Chinese hotel groups combined had nearly 4 million guest rooms , covering 85 percent of the domestic chain hotel market .;-;中国前50大酒店集团总共拥有近400万间客房，占国内连锁酒店市场的85%。;-;中国酒店集团50强合计拥有近400万间客房，覆盖国内连锁酒店市场的85%。;-;中国酒店集团排名前50位，客房总数近400万间，覆盖了国内连锁酒店市场的85%。;-;1-2;1-3;2-3
For those who are n't familiar with the concept , patina is a brownish film on the surface of metals that is produced after a long period of continual usage .;-;对于那些不熟悉这个概念的人来说，铜绿是金属表面的一种褐色薄膜，经过长时间连续使用后产生。;-;对于不熟悉这个概念的人来说，铜绿是金属表面长时间连续使用后产生的褐色薄膜。;-;对于那些不熟悉这个概念的人来说，铜绿是金属表面的褐色薄膜，经过长时间的持续使用后产生。;-;1-2;1-3;2-3
If a glamorous city escape is more your style , it does n't get much better than this sleek urban oasis on Sunset Boulevard .;-;如果一个迷人的城市逃脱更适合你的风格，那么它不会比日落大道上这片光滑的城市绿洲更好。;-;如果迷人的城市度假更适合您的风格，那么日落大道上这片时尚的城市绿洲就是最好不过了。;-;如果一个迷人的城市逃生更符合你的风格，那么它没有什么比日落大道上这个时尚的城市绿洲更好了。;-;1x2;1x3;2x3
Di Ciacca was born in the fishing village of Cockenzie , outside Edinburgh , but says he always held a deep affection for his native land .;-;迪西亚卡出生在爱丁堡郊外的渔村科肯齐，但他说，他一直对自己的祖国怀有深厚的感情。;-;DiCiacca出生在爱丁堡郊外的Cockenzie渔村，但他说他一直对自己的祖国怀有深厚的感情。;-;DiCiacca出生在爱丁堡郊外的Cockenzie渔村，但他说他一直对自己的祖国怀有深厚的感情。;-;1-2;1-3;2-3
