origin;-;baidu;-;google;-;bing;-;1x2;1x3;2x3
Most industry insiders contacted by China daily say the Chinese film industry is recovering better and faster than they had estimated , thanks to the country 's efficient control of COVID-19 .;-;中国日报社联系2019冠状病毒疾病的大多数业内人士说，由于中国对COVID-19的有效控制，中国电影业正在恢复得比他们预期的好。;-;中国日报联系的大多数业内人士表示，由于中国对COVID-19的有效控制，中国电影业的复苏比他们预期的更好、更快。;-;《中国日报》联系的大多数业内人士表示，由于中国对COVID-19的有效控制，中国电影业的复苏速度比他们估计的要好、更快。;-;1x2;1x3;2-3
Due to the unique mountain formation and its rock mass consisting of sandstones and conglomerates , the grottoes can easily crack and flake , compounding the restoration difficulties .;-;由于独特的山体结构及其由砂岩和砾岩组成的岩体，石窟很容易开裂和剥落，这增加了修复的难度。;-;由于独特的山体构造及其由砂岩和砾岩组成的岩体，石窟很容易开裂和剥落，增加了修复的难度。;-;由于独特的山地构造及其由砂岩和砾岩组成的岩体，石窟很容易开裂和剥落，加剧了恢复困难。;-;1-2;1-3;2-3
Within the next five years , a dynamic system for protection is to be established to enable close cooperation among national and local government departments with active participation of the public .;-;在未来五年内，将建立一个动态的保护体系，使国家和地方政府部门能够在公众的积极参与下密切合作。;-;未来五年内，将建立一个动态的保护体系，使国家和地方部门密切合作，公众积极参与。;-;在今后五年内，将建立一个有力的保护制度，以便在公众的积极参与下，使国家和地方政府部门能够密切合作。;-;1-2;1x3;2x3
When she was working as a statistician at a refrigeration plant after high school in Beijing in 1987 , Chen never imagined that she would one day become obsessed with dancing .;-;1987年，当她高中毕业后在北京一家制冷厂当统计员时，她从未想过有一天会痴迷于舞蹈。;-;1987年高中毕业后在北京一家制冷厂当统计学家时，陈万万没想到自己有朝一日会迷上跳舞。;-;1987年，她在北京一家制冷厂当统计学家时，她从未想过自己有一天会沉迷于跳舞。;-;1x2;1x3;2x3
The restoration work on relocated frescos and colored statues from the Tianti Mountain Grottoes , some of China 's earliest , has been completed local authorities said on Friday .;-;当地政府周五表示，天梯山石窟的壁画和彩塑修复工作已经完成。天梯山石窟是中国最早的石窟之一。;-;地方当局周五表示，对中国最早的天梯山石窟迁移的壁画和彩色雕像的修复工作已经完成。;-;地方当局周五表示，从中国最早的一些天安蒂山石窟中重新安置的壁画和彩色雕像的修复工作已经完成。;-;1x2;1x3;2-3
She became the first Bachelorette to find love so quickly that she did n't even finish her season of the show , and now she and contestant dale moss are engaged .;-;她成为第一位如此迅速地找到真爱的单身女性，甚至连这一季的演出都没有结束，现在她和参赛者戴尔·莫斯订婚了。;-;她成为第一个如此迅速找到爱情的单身女郎，以至于她甚至没有完成她的演出季，现在她和参赛者戴尔莫斯订婚了。;-;她成为第一个如此迅速地找到爱情的单身女郎，以至于她甚至没有完成她的节目季，现在她和参赛者DaleMoss订婚了。;-;1x2;1x3;2x3
Chappelle said Trump 's special treatment while he was there was like taking a bag of burgers to a homeless shelter , eating them in front of the homeless and sick .;-;查佩尔说，特朗普在那里受到的特殊待遇就像是把一袋汉堡带到无家可归者庇护所，在无家可归者和病人面前吃汉堡。;-;查佩尔说，特朗普在那里的特殊待遇就像把一袋汉堡带到无家可归者收容所，当着无家可归者和病人的面吃。;-;查普尔说，特朗普在那里的特殊待遇就像把一袋汉堡带到无家可归者收容所，在无家可归者和病人面前吃它们。;-;1-2;1-3;2-3
Duchovny has been making music for years and said he started with writing poetry when he was a kid and moved on to learning how to play guitar and writing songs .;-;杜科夫尼从事音乐创作多年，他说自己小时候就开始写诗，后来学习弹吉他和写歌。;-;Duchovny多年来一直在创作音乐，他说他从小就开始写诗，然后开始学习如何弹吉他和写歌。;-;Duchovny多年来一直在做音乐，他说他从小就开始写诗，然后开始学习如何弹吉他和写歌。;-;1-2;1-3;2-3
On show will be works by the three master artists to mark their courage to challenge rigid academic rules and experimental spirit to usher a long-standing form of art into a new era .;-;展览将展出三位大师的作品，以纪念他们敢于挑战严格的学术规则和实验精神，将一种长期存在的艺术形式带入新时代的勇气。;-;将展出三位大师的作品，以彰显他们勇于挑战严格的学术规则和实验精神，将一种由来已久的艺术形式带入新时代。;-;展出的将是三位大师级艺术家的作品，以纪念他们挑战僵化的学术规则和实验精神的勇气，将一种历史悠久的艺术形式带入一个新时代。;-;1-2;1-3;2-3
While this year 's program will be different than those of years past , we look forward to recognizing their impact on the industry , their fans and the next generation of artists .;-;虽然今年的节目将不同于往年，但我们期待着认识到他们对行业、粉丝和下一代艺术家的影响。;-;虽然今年的节目将与往年不同，但我们期待认识到他们对行业、他们的粉丝和下一代艺术家的影响。;-;虽然今年的节目将与往年不同，但我们期待认识到他们对行业，粉丝和下一代艺术家的影响。;-;1-2;1-3;2-3
Oxford University Press announced a plan to work with the popular mobile application Dragonfly FM to bring a series of online English audio lessons to children aged three to four years old , covering science and English language .;-;牛津大学出版社宣布计划与流行的移动应用程序DragonflyFM合作，为3至4岁的儿童提供一系列在线英语音频课程，涵盖科学和英语。;-;牛津大学出版社宣布计划与流行的移动应用程序DragonflyFM合作，为3至4岁的儿童带来一系列在线英语音频课程，涵盖科学和英语语言。;-;牛津大学出版社宣布计划与流行的移动应用程序DragonflyFM合作，为三到四岁的儿童提供一系列在线英语音频课程，涵盖科学和英语。;-;1-2;1-3;2-3
Foreign publishing houses are also preparing themselves to meet the new demand in cooperation with local Chinese companies .;-;外国出版社也在准备与中国本土公司合作，以满足新的需求。;-;外国出版社也在准备与中国本土企业合作，满足新的需求。;-;外国出版社也在准备与中国本土公司合作，以满足新的需求。;-;1-2;1-3;2-3
Due to the popularization of English education for preschool children , Guo predicted that the number of subscribers to their English magazines will rise significantly in the coming three years .;-;由于学龄前儿童英语教育的普及，郭先生预测，他们的英语杂志订户数量在未来三年将显著增加。;-;由于学龄前儿童英语教育的普及，郭预测，未来三年，他们的英语杂志订阅人数将大幅增加。;-;由于学龄前儿童英语教育的普及，郭预测，未来三年他们的英语杂志订阅人数将大幅上升。;-;1-2;1-3;2-3
From the blue whale , the world 's biggest mammal , and the rarely-seen blanket octopus to alien-like planktonic critters , the oceans are home to limitless life forms for Zhang to explore and record .;-;从世界上最大的哺乳动物蓝鲸、罕见的毯状章鱼，到形似外星人的浮游生物，海洋是张可以探索和记录的无限生命形式的家园。;-;从世界上最大的哺乳动物蓝鲸，到罕见的毯子章鱼，再到类似外星人的浮游生物，海洋是张勇探索和记录的无限生命形式的家园。;-;从世界上最大的哺乳动物蓝鲸，到罕见的毯子章鱼到外星人般的浮游生物，海洋是张探索和记录的无限生命形式的家园。;-;1-2;1-3;2-3
Parents are driving the sales of the original English books and magazines as they consider the readings not only effective science education but a way to learn english , according to Guo .;-;据郭说，家长们正在推动原始英语书籍和杂志的销售，因为他们认为阅读不仅是有效的科学教育，也是学习英语的一种方式。;-;郭说，家长们正在推动原版英语书籍和杂志的销售，因为他们认为这些读物不仅是有效的科学教育，而且是学习英语的一种方式。;-;据郭说，家长们正在推动原始英语书籍和杂志的销售，因为他们认为这些阅读不仅有有效的科学教育，而且是学习英语的一种方式。;-;1-2;1-3;2-3
While some seniors at her age have been left behind by new technologies , Chen has beaten the odds to enter the world of contemporary art and become a docent at UCCA that visitors often request by name .;-;虽然她这个年纪的一些老年人被新技术抛在了后面，但陈还是不遗余力地进入了当代艺术的世界，并成为了UCCA的一名讲解员，访客经常要求点名。;-;虽然一些同龄的老年人被新技术抛在了身后，但陈却战胜了进入当代艺术世界的机会，成为了参观者经常点名的尤伦斯当代艺术中心的讲解员。;-;虽然一些同龄的老年人被新技术甩在了后面，但陈光诚已经克服了困难，进入了当代艺术世界，并成为UCCA的讲解员，参观者经常通过名字要求。;-;1x2;1x3;2x3
Paradoxically , although tending plants acts as an antidote to digital life , it is the online world that has helped the plant-tending Millennials and Gen Zers find each other , and to form their own global community .;-;矛盾的是，尽管照料植物是数字生活的解毒剂，但正是网络世界帮助照料植物的千禧一代和千禧一代找到了彼此，并形成了他们自己的全球社区。;-;矛盾的是，尽管照料植物是数字生活的解毒剂，但正是网络世界帮助了照料植物的千禧一代和Z世代找到了彼此，并形成了自己的全球社区。;-;矛盾的是，尽管照料植物是数字生活的解毒剂，但正是网络世界帮助照料植物的千禧一代和Z世代找到了彼此，并形成了自己的全球社区。;-;1-2;1-3;2-3
So if you detect it early this is a really treatable disease and it 's why I wanted to take you along my journey so we can all learn together how to educate and protect the men in our lives .;-;所以，如果你及早发现，这是一种真正可以治疗的疾病，这就是为什么我想带你走我的旅程，这样我们就可以一起学习如何教育和保护我们生活中的男人。;-;因此，如果您及早发现它，这是一种真正可以治愈的疾病，这就是为什么我想带您走上我的旅程，这样我们就可以一起学习如何教育和保护我们生活中的男人。;-;因此，如果你及早发现它，这是一种真正可以治疗的疾病，这就是为什么我想带你走我的旅程，这样我们就可以一起学习如何教育和保护我们生活中的男人。;-;1-2;1-3;2-3
When he decided to release his first new single of this year , Chan wanted to share his feelings about the experience of being affected by the viral outbreak and most importantly , to tell people that you are not alone .;-;当他决定发行今年的第一首新单曲时，成龙想与大家分享他受病毒感染的经历，最重要的是，告诉大家你并不孤单。;-;决定发行今年首支新单曲时，Chan想分享他受病毒爆发影响的感受，最重要的是，告诉人们你并不孤单。;-;当他决定发行今年的首支新单曲时，Chan想分享他对受病毒爆发影响的经历的感受，最重要的是，告诉人们你并不孤单。;-;1x2;1x3;2-3
Beyoncé leads the field , with nine nominations overall , including four for Black Parade , a protest anthem released at the height of the Black Lives Matter protests this summer .;-;碧昂斯领跑该领域，总共获得九项提名，其中包括四项黑人游行提名。黑人游行是今年夏天黑人生活事件抗议活动高潮时发布的抗议歌。;-;碧昂丝以九项提名领跑该领域，其中四项提名黑人游行，这是今年夏天黑人生活问题抗议活动最激烈时发布的一首抗议国歌。;-;碧昂斯（Beyoncé）在该领域处于领先地位，总共获得了九项提名，其中包括四项黑色游行，这是一首在今年夏天BlackLivesMatter抗议活动高峰期发布的抗议歌曲。;-;1-2;1-3;2-3
Children 's books are seeing a heyday in China as young readers ' appetite for books has grown significantly over the years , which has attracted publishers from around the world seeking to grab a slice of the bullish market .;-;近年来，随着年轻读者对书籍的兴趣显著增长，儿童图书在中国正处于鼎盛时期，这吸引了世界各地的出版商，他们试图在这个看涨的市场上分一杯羹。;-;随着近年来年轻读者对书籍的兴趣显着增长，儿童读物在中国正处于全盛时期，这吸引了来自世界各地的出版商寻求在看涨的市场中分一杯羹。;-;儿童读物在中国正处于鼎盛时期，因为多年来年轻读者对图书的兴趣显着增长，这吸引了来自世界各地的出版商寻求在看涨市场中分一杯羹。;-;1-2;1-3;2-3
But what makes this news significant is that it 's been 15 years since the heavy metal band has dropped new songs .;-;但这条新闻的意义在于，重金属乐队已经有15年没有新歌了。;-;但让这个消息意义重大的是，这支重金属乐队推出新歌已经过去15年了。;-;但这个消息之所以重要，是因为重金属乐队放弃新歌已经15年了。;-;1x2;1x3;2-3
Tinie has now said that he sympathises with young stars such as Miley Cyrus and Justin Bieber , as they have had to overcome the difficulty of growing up in the public eye .;-;蒂尼现在表示，他同情米莉·塞勒斯和贾斯汀·比伯等年轻明星，因为他们必须克服在公众眼中成长的困难。;-;蒂妮现在表示他很同情麦莉赛勒斯和贾斯汀比伯等年轻明星，因为他们不得不克服在公众眼中成长的困难。;-;蒂尼现在表示，他同情麦莉·赛勒斯和贾斯汀·比伯等年轻明星，因为他们必须克服在公众眼中成长的困难。;-;1-2;1-3;2-3
The award was established three years ago and aims to uncover excellent Chinese writers under 45 years old .;-;该奖项成立于三年前，旨在发掘45岁以下的优秀中国作家。;-;该奖项设立于三年前，旨在发掘45岁以下的优秀中国作家。;-;该奖项于三年前设立，旨在发掘45岁以下的优秀中国作家。;-;1-2;1-3;2-3
Mavis Fearnley celebrated her 105th birthday in style on Saturday with a party at The Meadows care home , Britwell Road .;-;周六，梅维斯·费恩利在布里特韦尔路的梅多斯疗养院举办了一场派对，隆重庆祝了自己的105岁生日。;-;周六，MavisFearnley在布里特韦尔路的Meadows疗养院举办了一场盛大的派对，庆祝了她的105岁生日。;-;MavisFearnley周六在BritwellRoad的TheMeadows护理院举办了一场派对，以时尚的方式庆祝了她的105岁生日。;-;1x2;1-3;2x3
English defender Anton Ferdinand has left Queens Park Rangers by mutual consent .;-;经双方同意，英国后卫安东·费迪南德已经离开皇后公园流浪者队。;-;英国后卫安东·费迪南德经双方同意离开了女王公园巡游者队。;-;英格兰后卫安东·费迪南德在双方同意的情况下离开了女王公园巡游者队。;-;1x2;1x3;2-3
Software giant Adobe , which makes software such as Photoshop and Acrobat , will repurchase stock worth $ 2 billion by fiscal 2015 .;-;生产Photoshop和Acrobat等软件的软件巨头Adobe将在2015财年前回购价值20亿美元的股票。;-;生产Photoshop和Acrobat等软件的软件巨头Adob​​e将在2015财年之前回购价值20亿美元的股票。;-;软件巨头Adobe生产Photoshop和Acrobat等软件，它将在2015财年回购价值20亿美元的股票。;-;1-2;1-3;2-3
Legendary thespian Mickey Rooney , who Laurence Olivier once described as the greatest actor of them all , has passed away , it was reported .;-;据报道，传奇演员米奇·鲁尼已经去世，劳伦斯·奥利维尔曾将其描述为最伟大的演员。;-;据报道，曾被劳伦斯·奥利弗描述为最伟大演员的传奇戏剧家米基·鲁尼已经去世。;-;据报道，传奇戏剧家米奇·鲁尼曾被劳伦斯·奥利维尔描述为他们所有人中最伟大的演员，他已经去世了。;-;1-2;1-3;2-3
A new Watch Dogs trailer , apparently featuring footage from the current-gen version of the game , has drawn criticism for its poor quality .;-;一个新的《看门狗》预告片，显然包含了游戏当前版本的视频，因其质量差而招致批评。;-;一个新的看门狗预告片，显然包含当前版本游戏的镜头，因其质量差而受到批评。;-;一个新的《看门狗》预告片，显然是来自当前一代版本的游戏的镜头，因其质量差而受到批评。;-;1x2;1x3;2x3
